3925 3998
1207 1161 33
2027 1737 52
2865 2559 45
773 2318 14
3435 3193 69
832 1751 12
2298 880 15
3455 2068 41
2831 2321 21
442 2455 34
1175 167 80
2743 2924 62
2828 1769 28
2255 1341 63
1945 3751 44
1132 2529 100
2986 2151 37
2850 131 56
1011 1270 71
1058 742 70
1062 2735 13
2789 3547 71
2539 343 17
933 294 45
575 2609 13
1591 3521 36
1627 2319 34
3442 2377 31
2128 146 11
642 2224 26
3828 1763 63
3883 3431 81
1711 3194 79
1972 2155 38
114 120 65
34 2037 52
357 3482 15
3426 554 76
1797 195 37
1372 3612 38
3124 3260 59
3415 3424 48
2491 143 26
836 622 28
2073 3206 49
1634 0 35
413 3600 29
2881 3086 26
1349 1260 33
3836 306 94
571 3000 31
959 1979 30
1725 3900 96
828 1770 58
357 234 67
1784 865 12
2542 3066 99
2927 1721 26
1461 3422 75
2833 1795 78
534 2790 90
1735 3404 57
2251 69 98
140 476 18
2959 2898 37
490 3722 97
1499 989 95
2105 3626 37
2433 3229 93
2516 1708 87
42 1855 40
3036 1646 45
3302 1810 86
2447 1562 53
3452 891 56
737 3837 50
3138 431 77
1527 1689 32
3848 2156 36
3295 2413 68
3341 2333 79
3530 1464 60
1900 619 49
2654 2104 53
515 3441 31
712 1723 43
2693 3305 68
3506 661 83
717 3784 97
3631 1287 25
212 1146 55
1589 2331 64
2402 2445 92
730 3290 18
1284 151 39
2764 1568 87
214 3182 99
3445 3330 55
2130 2071 94
1446 299 66
955 1161 51
2388 554 79
3574 918 72
2207 3513 45
3464 124 41
2659 1142 18
1717 1333 74
2932 2090 98
1105 3140 48
1681 1530 89
1502 2744 81
2474 2248 88
386 2726 96
1710 2539 95
2474 820 69
1892 2851 39
1481 2315 86
3640 2562 64
761 2793 36
170 3163 43
737 3735 45
1076 1116 49
1388 607 12
630 393 92
3328 2822 82
129 2435 15
696 2037 17
2436 859 63
2038 2945 49
777 2697 96
1641 3378 89
2608 3608 58
1635 2968 46
1020 3144 28
2907 2860 64
1833 696 80
78 2797 29
2580 1412 90
1021 2449 77
2442 3775 63
3559 2779 67
220 3274 18
1119 3414 55
787 391 26
2785 2423 21
3015 893 65
648 314 62
3432 1571 53
3802 2208 11
3216 3899 17
116 3085 33
1628 3139 77
2285 2990 68
1448 793 51
3633 1633 87
3146 3084 93
3279 845 72
3500 211 90
3444 558 22
731 1608 85
466 1285 66
1986 118 14
1343 3588 54
3264 3291 67
354 2958 35
1547 2429 54
804 210 43
3549 878 83
1510 331 19
3238 2921 64
2963 214 80
568 2034 24
3712 46 26
391 101 24
1682 1250 32
1733 1481 18
433 2185 59
2747 3018 53
822 3199 39
3598 2129 51
2197 3847 95
1003 1030 11
3078 1775 70
1233 739 42
2277 673 85
920 567 68
1666 3876 55
2520 3875 92
3032 1796 27
1374 2741 85
1374 1850 85
2127 2918 17
626 3466 86
728 2745 65
3724 3438 40
1395 2083 74
1288 744 50
2046 3591 100
3578 812 20
473 2869 89
2483 986 50
1653 3154 95
1718 807 26
907 3655 52
1605 2799 66
2630 2895 61
1046 1531 54
1057 1509 82
3438 2921 77
1000 1327 73
168 554 42
3124 2663 68
1726 2757 98
2856 14 62
1961 1986 48
3423 956 99
1243 169 61
1162 1081 100
1703 1704 53
3363 1076 43
3070 259 32
2593 3607 10
3780 1013 95
329 3664 33
2764 2578 59
3789 2764 60
1160 540 38
505 339 50
603 2745 78
2443 3591 66
2563 768 64
3657 3878 91
2037 873 29
673 711 64
95 1225 50
2465 3012 90
1799 3359 93
2709 895 57
1150 2368 75
2333 3805 88
2990 3872 41
1346 47 27
2010 672 75
3242 1378 73
2516 2127 15
926 1363 32
3605 824 86
2591 1977 96
2945 910 95
956 397 77
3887 450 80
1792 2561 57
789 808 31
1671 74 48
2854 2726 24
937 3657 66
3740 3082 19
1201 3034 97
3010 911 86
1179 3234 88
913 3924 30
3843 1118 37
3208 2590 46
2377 1403 77
212 417 44
488 1292 82
3296 730 24
444 143 21
1547 1114 20
2839 1052 11
860 363 40
764 271 88
2114 1306 96
757 638 85
1149 126 28
1385 109 89
1517 2295 91
3879 2701 80
2004 1288 35
2363 3339 67
440 2377 76
3253 3434 85
1223 663 19
3612 3140 24
2116 2336 52
1454 3708 38
196 2463 47
2699 1638 73
2995 2591 49
3218 3724 93
1783 700 52
3499 1085 37
3072 243 90
3184 396 85
2772 2634 80
1494 543 85
1310 1360 77
813 256 20
3573 3584 94
3185 61 31
712 3458 32
2967 2975 24
1361 2833 11
1314 2592 90
255 3639 100
1020 3066 81
2093 121 24
91 47 19
3433 3746 12
329 3032 14
904 2474 93
2414 967 97
1047 612 27
2241 2508 41
3100 2670 86
3038 1759 27
3383 2502 59
483 1762 26
559 2486 47
1416 2704 95
198 2319 20
1283 3257 42
2120 169 19
3488 280 50
2710 2021 97
509 382 85
92 589 13
112 1274 81
2990 3768 11
440 2000 66
750 145 82
1671 1099 96
3453 3007 52
397 1717 47
66 740 63
1843 1761 18
3672 3572 93
1209 2173 53
1546 1313 15
698 3239 81
3590 2980 92
279 825 79
1470 1305 38
3744 3308 54
2434 1912 67
2450 2162 70
2345 368 39
1233 2727 56
2998 2587 43
878 197 46
2578 2541 41
3451 40 49
2171 32 50
511 1345 56
297 526 76
248 590 77
2623 3590 57
3324 1938 26
902 2118 10
2521 2761 93
3576 146 37
1047 2694 31
1463 2772 60
3332 1574 23
2242 2503 97
1565 561 94
1559 2241 68
1441 2583 77
163 227 39
3085 937 10
3478 3788 97
3523 2896 82
805 1178 98
3368 280 78
3881 2663 89
565 1341 71
471 1554 47
405 1235 47
1162 3497 35
45 2542 24
3160 3541 42
555 3513 70
3673 2110 17
2624 3897 65
1859 2940 21
2752 1822 93
1726 902 27
1536 400 15
104 639 18
231 1657 44
3469 1265 19
796 3494 39
3043 793 85
3178 2142 28
2750 500 44
3105 131 29
3557 1418 16
1443 2944 31
73 1090 43
54 1467 65
2618 1593 81
3631 85 17
1253 1378 27
266 1738 15
3255 3570 53
2837 3242 64
31 925 46
1373 691 29
838 2215 22
2392 2258 67
2692 3004 89
404 709 89
3723 1732 49
1488 458 80
334 3787 75
3870 1380 54
3680 582 54
3177 3324 34
2335 109 57
2621 3282 53
2643 1663 25
138 3442 28
3335 1022 96
1785 3321 23
3624 2209 66
1669 787 23
3400 2798 65
222 3193 97
1698 778 92
3448 1168 16
2392 1885 63
776 2987 89
345 2812 99
2447 2838 12
3797 1464 13
2871 79 14
2108 2930 34
318 1276 45
3379 1301 14
2187 1221 38
325 3275 13
1738 899 79
2031 137 93
2502 818 14
920 1434 24
2686 2129 64
1139 2337 15
2032 569 61
3283 2264 80
1124 651 65
3710 720 54
2278 750 63
3010 751 24
2786 1430 91
2652 1656 73
3636 584 98
3064 995 70
400 3017 100
1079 825 57
1827 3736 72
3170 912 14
3784 1363 16
3224 1070 32
3452 241 18
2064 3639 41
1322 815 33
2235 2203 71
601 3222 27
1279 2954 63
1402 264 31
1903 3836 40
757 1951 45
1986 3609 27
3654 3142 31
2875 1690 51
2789 1151 17
338 3062 11
1699 2957 30
2867 3248 18
297 3128 21
3843 3662 60
2204 1772 42
3499 3425 64
64 796 91
3614 3504 24
550 2617 100
2568 117 89
853 925 76
3189 3268 35
1826 409 30
640 2785 56
1191 3792 63
3118 1736 98
2032 3253 42
2360 2281 63
786 392 100
2194 465 65
1685 938 30
905 1489 81
3874 3724 29
2287 1736 67
1519 1653 51
1556 2953 39
1458 2002 45
1126 578 20
2784 2652 10
202 1368 31
1477 149 34
3212 1022 96
1905 3065 48
2909 3407 14
739 2206 70
1423 260 12
1254 87 40
1938 25 22
2776 3140 97
1304 609 52
1846 812 78
2694 2303 55
418 3248 57
2716 2515 71
1566 1076 48
3723 3202 63
1399 408 14
2717 2359 50
2032 3053 88
3617 2987 85
511 1182 14
778 2215 70
3685 1375 54
1502 1859 19
1102 2113 43
2628 1339 60
2180 1256 71
2110 2442 21
3726 2435 95
2253 2522 18
1908 3577 81
1087 436 48
1183 3273 39
3026 157 40
2444 1089 58
1509 1826 69
3431 878 99
3659 2941 94
1738 3499 56
2713 3566 93
2667 2082 80
200 2708 51
3226 125 89
1324 1314 63
1870 3527 94
2890 2545 41
2398 432 88
2250 2743 95
3853 2126 37
3922 2188 75
262 3380 70
786 1369 89
1212 858 46
1166 2221 98
506 3682 62
3777 3242 33
920 2064 96
589 3191 75
795 1255 78
2304 894 41
1680 3714 42
1488 1794 39
2420 3372 27
343 2544 52
3014 2172 33
3579 725 59
191 788 84
2664 1016 57
2811 2351 53
1585 1958 92
2933 3769 68
3353 2927 38
2723 1903 26
1232 811 20
2695 857 60
3778 2436 56
951 437 40
1847 2788 38
2628 3906 27
2793 495 94
3163 1072 13
3440 1675 23
2387 2249 39
3513 2133 69
2941 242 100
3494 1450 99
2992 1459 80
3823 948 94
3283 1431 14
922 3698 50
269 663 74
2671 591 98
3342 1261 40
1953 1743 62
305 1194 95
3342 906 29
3804 32 68
828 2365 67
1125 3416 98
1499 1484 34
151 1095 58
725 1544 27
1455 3398 53
2305 2539 48
3691 1879 46
2736 2107 64
1136 2798 94
253 2669 11
3908 1685 19
1413 181 37
1862 42 13
3812 2176 100
2520 3598 74
2034 2797 16
3195 697 71
2920 1399 92
2886 2568 38
1803 1645 63
1023 3754 69
2108 578 49
2925 23 71
1652 3313 89
3639 2913 11
577 377 23
3040 3549 39
1179 1768 84
3484 2771 47
855 2290 72
2417 745 52
280 2468 40
3607 2834 90
401 87 47
2551 692 49
279 2356 59
1427 88 88
3860 1691 41
2116 91 16
413 765 58
2498 1598 71
3232 3684 23
476 207 87
132 1943 49
462 1568 91
3606 810 90
1578 1149 81
3118 2054 49
1832 3906 74
3362 2225 43
3720 657 85
344 3757 77
147 1988 77
1240 512 74
2025 3707 26
3127 3732 96
288 3913 14
396 2218 97
3 1347 74
443 2433 40
2186 693 73
3171 3392 17
544 118 96
2977 2971 28
2828 663 86
424 3621 68
3418 645 11
902 3910 19
449 2876 28
209 2822 12
2766 3775 91
1399 3797 56
491 1514 11
2650 3674 68
3513 3216 36
3226 462 16
3899 2972 28
704 966 64
497 248 41
3445 662 83
770 3867 20
723 650 49
915 3031 13
111 2007 84
490 3588 61
3155 783 75
1331 2340 30
690 1558 37
881 753 51
3250 2774 57
667 3800 47
2541 930 99
2101 1486 58
3411 2579 72
471 3538 11
1157 894 73
333 71 10
390 1340 42
3549 3173 54
543 1408 98
3839 3345 29
3247 2165 89
1926 2797 78
49 3677 24
3294 1924 82
2160 3415 97
2699 1634 82
3403 3372 21
614 2843 54
379 1043 49
3637 2163 29
3213 130 80
829 3368 12
3309 3493 53
2370 1708 99
323 3585 95
3654 5 79
3161 601 61
2093 3769 91
3914 621 10
3246 2816 41
106 993 90
3242 1710 23
89 1080 50
2154 628 58
1394 3826 45
3758 2346 31
493 837 22
1543 1573 22
3533 111 90
2243 2667 91
138 233 100
2349 3825 65
1031 2813 72
3824 3577 49
3313 1056 38
3036 774 38
1202 1225 19
2745 942 18
2704 750 21
3166 3512 100
2543 3584 54
2490 270 84
1215 3101 23
2597 2780 27
151 561 38
801 2321 31
2420 398 26
1307 2161 31
543 2780 65
1268 573 29
3573 1132 90
1760 2038 60
3149 3048 20
2277 1577 26
2574 2788 57
3330 423 60
3562 356 16
2074 1984 31
3475 2658 91
2663 134 74
3167 170 78
2665 2266 96
1844 3271 40
2090 2122 44
612 1014 59
1848 3629 11
1966 2918 98
2519 3352 97
3773 1015 42
3867 268 99
3035 1916 98
568 3447 22
3063 1809 98
1611 3681 39
1472 3662 15
1015 2444 99
265 2346 47
1600 3056 67
3116 2192 83
342 3877 13
2423 2024 90
742 83 28
1546 1085 73
1945 3871 79
2341 441 86
1688 3824 57
2894 3549 48
1700 813 39
551 207 76
1945 2434 55
3509 1489 27
908 710 98
1533 2994 76
3094 1711 52
2468 3182 72
2552 1823 52
472 1684 89
3053 3721 58
6 3778 10
482 1460 57
3128 1798 33
3403 2780 22
3699 1754 84
509 1877 27
1605 1877 62
1826 3431 49
3148 2698 80
306 3597 90
263 2168 33
807 3067 80
2481 481 21
2955 2558 31
3173 2058 47
3576 3719 89
3517 695 50
1105 984 14
1104 1126 36
114 2514 87
1402 1361 82
1279 2690 11
3406 2676 37
254 3841 50
2955 1628 23
1404 1530 27
2695 2219 70
2027 3192 85
2111 3570 95
1694 3570 93
639 2503 29
2495 1503 63
1836 2798 49
1995 528 40
2630 597 59
1624 3144 36
936 526 38
1338 250 96
3671 3900 48
1123 415 12
2353 2072 97
842 1654 93
1118 1485 30
3742 557 95
1956 2195 38
2239 2079 99
3138 1799 72
1996 3000 44
1390 2333 44
2370 1259 45
3293 3671 42
116 2233 69
3322 3761 84
1794 1839 90
330 1465 33
2056 2075 86
2952 1030 13
3196 293 75
1693 276 89
296 247 97
152 1028 58
705 522 69
1843 1154 97
1566 3691 37
3550 1070 66
2374 3740 55
2909 922 47
1044 285 27
1263 307 56
3079 466 62
2894 2745 49
93 3039 19
698 610 63
98 2150 95
961 500 46
2472 2724 40
1689 2936 69
2465 124 45
3388 925 95
1599 3753 47
2367 2609 53
3192 3161 47
2894 338 43
3811 68 49
2128 1577 96
35 521 13
2270 783 18
2362 746 54
1006 578 83
1546 1276 82
1099 2701 23
950 1075 28
3248 2828 43
1393 2202 80
1092 2937 19
746 2017 34
3597 765 89
137 1497 88
2520 2378 73
71 1470 55
64 2135 87
109 1140 50
2148 461 34
1499 2594 25
1539 473 11
2641 841 17
1132 2517 39
26 2293 81
2472 2082 68
801 2022 50
2537 1949 32
768 1721 46
2808 2776 93
3469 425 16
2776 1136 90
2702 287 70
2313 1914 74
2728 2950 32
2403 2565 21
1275 3145 94
3860 1406 65
187 2908 94
3790 356 26
1495 3341 74
3527 2843 79
1076 1735 75
2732 1698 45
3048 412 73
3050 3353 41
3125 3840 18
2543 959 49
1794 3312 81
1294 2762 14
3415 1694 40
2972 1717 62
2456 2851 69
2248 2202 89
1587 3202 45
1640 2328 93
3066 2370 36
1952 674 98
3741 1169 34
1156 1022 96
1657 3120 48
184 72 93
2064 111 82
528 1564 22
3526 3410 36
3680 1986 43
834 3733 28
3774 2631 89
