4404 9629
2928 1139 20
4249 2761 19
1999 1392 98
502 1062 52
4323 2812 74
3582 1418 63
513 2182 49
3590 1992 18
3501 2122 100
1611 3426 65
701 783 83
1327 1465 65
3436 3867 86
3855 2472 69
3176 447 33
2689 3060 100
2301 402 90
1056 4164 77
3852 1329 52
2200 2704 62
3194 4374 38
4276 3836 50
1804 874 37
728 2664 97
1666 3799 30
13 1151 26
1621 3212 73
4217 2255 46
2166 3610 47
4086 1122 91
2078 3176 61
2625 1707 17
2302 1860 79
155 3945 44
1025 2542 68
785 1113 40
309 3935 15
1340 3251 64
3204 150 29
1878 2587 68
1510 1780 21
1474 690 97
3316 572 88
1283 1234 78
3640 3464 89
2463 386 29
2364 1405 66
1736 3423 59
3833 70 65
603 2784 51
841 65 78
938 93 83
3703 4312 83
700 2355 39
3534 3965 42
2139 195 44
1996 2242 61
947 1751 31
879 1353 68
2618 1773 19
2888 3075 37
3570 4342 75
621 751 79
1728 862 15
1185 1814 98
2278 1745 21
2037 1923 64
3014 3469 79
3304 2793 46
1134 2075 69
2585 1207 25
3814 1194 74
2071 3983 29
2630 1709 74
1840 2904 25
2488 4335 21
1219 136 42
3962 426 94
1564 2851 16
1202 3860 73
3692 2521 44
2298 766 47
1027 3206 79
1865 4204 10
3843 2878 78
631 2995 86
700 3350 44
1643 1617 94
2080 783 81
1193 3060 21
1705 2686 92
1971 168 56
628 1992 33
3184 1122 100
4034 479 87
487 1314 54
4290 2225 92
4073 2520 26
296 3507 29
1953 314 94
4203 3970 26
2660 63 49
3699 60 74
3113 236 58
3501 2792 57
1515 3178 68
125 1394 83
3975 2675 25
218 4377 36
1821 4396 16
1716 319 76
2989 4333 41
1387 1801 54
2858 1441 86
2380 1338 10
21 3801 93
2280 1967 63
3849 1506 87
1978 1956 45
1905 1207 97
1706 3746 61
586 2557 43
1339 3503 58
549 2071 66
2393 747 94
7 3038 64
2192 166 99
1487 2178 53
3646 1636 44
2096 3526 47
1866 3000 26
1484 1145 63
1038 897 66
2842 4148 94
554 3995 25
709 47 38
4100 1854 82
3264 679 36
717 2465 77
651 1937 100
685 154 90
3943 32 63
1905 363 49
225 3208 52
41 3328 100
92 1292 52
3478 318 44
962 978 42
3200 251 67
1841 2281 11
501 2463 63
3919 738 39
3004 2568 43
4372 3516 41
1712 3063 75
1751 1239 69
498 2728 68
1276 41 87
3540 1865 51
1761 3500 20
2252 4039 28
1395 1531 93
1083 4124 24
694 1793 52
392 4277 100
1033 3828 28
2856 2989 49
4108 3498 93
2403 4323 56
3023 326 90
1502 3809 18
1143 3709 32
558 1206 25
55 434 31
3709 1915 14
1712 2208 14
2382 505 54
1564 3433 50
582 1458 44
1136 945 56
480 2393 91
1321 1417 10
322 474 49
3308 2617 13
2040 1666 49
220 3273 24
641 3146 81
3271 4015 68
490 3693 59
3118 1084 83
252 3850 64
2344 2441 84
4339 3309 63
4018 593 14
140 3239 52
2713 933 37
1345 3599 67
3818 1528 12
2375 208 73
2944 3031 63
2103 2626 65
2906 1230 46
938 51 98
4154 1332 30
2809 2812 56
2049 1870 25
509 3841 66
4055 2760 26
2111 2999 92
889 4343 97
2019 3770 33
3178 1837 69
429 915 69
71 3042 51
1758 642 10
3506 2638 54
2242 498 16
917 914 79
134 77 81
581 1799 96
1599 3582 56
3972 164 85
990 1895 15
1968 2475 86
2195 3615 34
3509 2213 31
4200 2344 49
1488 1385 24
1745 4093 82
4008 1158 34
2987 1958 17
2464 2732 57
4062 428 29
2191 2546 71
515 4062 73
1289 662 17
2437 2523 99
1101 1676 71
4217 3571 12
3780 1311 68
2770 1639 63
4221 1076 35
3293 507 91
490 2519 19
3935 611 29
3327 4253 33
836 413 55
415 1131 41
2982 286 16
1638 3413 45
459 4388 28
3072 1808 67
1642 3767 53
3674 956 24
2274 118 86
4398 883 37
1069 3276 30
1008 543 66
3943 1300 93
3716 488 89
836 3038 37
297 1292 55
4243 2565 73
1784 1151 62
4338 1177 54
2236 3011 16
3427 2762 51
2600 121 93
2936 1737 38
2412 3584 11
1788 3295 13
4157 471 95
2753 2169 56
3859 2373 28
4104 708 74
413 3402 32
674 320 15
876 2061 26
2869 580 45
3281 2214 19
2057 3530 68
1228 1935 78
1604 4157 70
233 702 70
894 201 89
8 1860 48
3651 4332 88
1988 5 99
4096 241 100
3203 586 25
3181 1177 93
1433 3983 40
3694 4322 44
993 2185 69
2531 1155 10
3641 4403 71
1214 1748 42
111 3345 20
760 3300 51
3366 3392 71
3820 2310 30
2562 1947 64
830 2931 93
60 4027 26
4379 1708 72
3446 1426 92
2300 2882 87
2579 1171 44
1125 2946 47
2246 1174 86
4016 171 67
1534 3913 42
2025 1815 15
988 260 39
3829 1174 63
1592 3532 44
4026 379 25
4328 1160 80
3626 2994 45
3460 502 25
61 2922 73
3390 1716 75
2070 3258 83
2898 3021 22
4342 3993 12
324 1241 37
2392 706 12
1109 2639 41
807 1050 57
1557 1076 30
2996 1563 94
1108 2425 26
4102 2732 81
730 1996 32
1832 680 97
11 1487 19
2497 1817 94
87 123 14
329 2896 65
2855 2957 79
4230 2997 21
3730 701 51
3778 649 66
3997 531 78
1021 4069 36
3280 3511 18
2254 1075 97
3276 4043 22
529 1813 30
2067 1293 30
410 2114 86
613 3332 67
834 2238 69
4085 1531 46
294 1129 31
1001 346 87
1273 3767 52
4379 1701 21
4262 4032 50
3690 721 82
2924 3927 16
2399 3735 38
3534 4132 33
2634 1500 33
3433 4092 60
3672 2148 62
1874 1434 12
1949 3323 75
3270 1968 95
791 2416 44
2419 2267 43
2274 4133 15
3435 3486 59
2983 1592 42
4082 1920 20
1854 1360 76
3098 456 80
3153 1361 43
2740 4311 85
3986 2470 52
3352 2903 49
99 1278 36
2916 685 18
2803 1784 71
2377 2634 57
4184 2560 35
425 2898 38
1479 2844 95
1983 701 12
3746 2308 29
3720 2555 15
1487 3844 50
4277 3082 66
551 771 100
3789 3974 80
2855 1094 60
3687 1215 73
1556 4117 45
2703 4225 76
2358 1967 87
286 3600 98
2348 2316 10
486 3921 87
1912 519 74
4016 1183 67
4242 3350 27
2317 2291 58
3998 3051 25
2722 3883 74
3147 2310 15
3265 1070 31
3889 378 35
4171 1381 16
2307 4347 88
419 515 42
26 4243 66
585 326 43
2778 70 27
2360 3413 83
4399 3708 29
2076 1177 36
411 2314 20
2758 3172 53
4164 2412 44
1678 2456 38
42 2096 11
2859 1134 64
3388 3643 30
1690 840 39
4379 1 53
3559 1357 54
4115 4183 62
2873 2226 35
1723 336 26
3842 2069 58
4280 3842 59
283 2182 84
1998 3668 43
2954 1521 12
3763 2634 28
296 3775 54
1386 1550 65
2354 2437 15
3363 54 12
270 3135 49
592 1649 88
2412 436 37
1223 851 95
1927 1377 69
2933 3147 74
1569 1155 50
591 4329 73
2995 4365 26
2621 2968 79
2893 2931 89
2897 708 70
4140 1365 50
2167 3174 33
3003 2643 21
1213 4374 11
2711 1615 29
617 1547 50
295 1018 53
430 514 56
660 274 17
884 624 65
3616 3356 51
1435 254 10
1394 2754 84
1803 3796 78
2042 1720 60
75 8 92
3108 2627 84
2858 85 11
1535 275 20
4338 491 31
2768 3462 74
2669 3143 86
547 792 91
1592 3430 58
2194 1164 28
747 3757 62
1977 1896 54
3719 4353 10
3742 3292 45
4065 2901 59
725 1792 71
4002 3650 59
558 2116 75
3984 4297 89
1717 4241 20
1029 1563 16
3258 1128 71
2477 1004 47
1779 864 18
4257 2066 41
4294 4159 34
3855 3963 36
1462 792 75
2536 4045 51
1159 695 55
1738 1913 47
1208 402 74
713 2213 60
3711 60 19
1686 1295 19
3433 1820 90
2326 980 43
1594 2649 84
3487 1297 79
3058 926 58
3651 2098 72
4082 431 58
4401 1689 19
3936 1554 58
4249 1760 24
2679 1318 85
193 517 44
2865 2258 13
1287 3477 58
3888 590 58
1148 2552 100
2681 3585 46
1313 2195 85
1323 163 21
1343 3819 71
4150 2698 27
2647 382 93
1151 530 75
3223 615 97
1525 797 18
1972 3444 83
1252 325 72
3546 1027 67
1813 544 33
3773 1089 52
3840 874 70
568 3031 11
1018 2389 44
2308 2822 87
1592 3559 77
2245 3411 46
1440 4256 51
3519 1085 74
191 529 40
3660 4263 94
1254 3683 42
375 3455 36
3975 883 25
3009 2728 65
1746 759 94
937 4201 64
531 879 93
2898 4276 29
1430 250 62
1012 894 14
2185 1461 55
2540 1184 12
381 146 25
2724 3287 60
3651 999 41
1966 3462 43
45 2610 88
2259 1633 33
2141 4112 39
884 1434 78
77 934 27
123 4028 68
2379 1428 42
3490 3918 90
1951 438 71
3636 2560 46
2926 2566 69
1903 1730 51
2311 1600 73
3940 541 47
1190 199 34
3058 4390 46
2936 3699 90
1237 3169 68
429 732 35
3560 4335 76
3375 2658 53
4039 22 39
3798 622 51
2364 1389 37
4062 981 16
1559 1939 88
3217 3408 47
2059 815 21
895 2250 61
4140 4339 45
2631 4389 85
595 2673 31
455 2699 65
1817 36 98
1868 3121 94
2223 819 57
463 1404 67
2315 774 35
3564 28 98
814 3476 13
2333 2418 77
218 3643 44
1884 2118 42
682 3957 56
2459 3668 60
3634 2584 70
2389 1821 32
564 4056 39
2900 3157 100
3693 1659 81
2279 1227 51
1674 2829 66
4289 1826 53
1288 1836 85
905 3280 90
936 2683 67
2100 632 61
2738 1927 84
851 1046 28
1848 1981 88
4289 2700 91
2835 2231 37
3346 285 53
2185 3180 78
2753 913 82
2109 956 89
3511 3875 42
623 353 62
2267 3102 42
842 751 80
4376 2659 18
3086 3596 42
2822 689 59
3689 4287 82
2037 4025 16
2809 3628 35
545 2366 86
3046 1449 81
475 18 63
1206 2527 38
3671 4169 22
1493 3021 76
3739 3406 44
2707 1458 60
319 3577 100
2858 2611 24
4228 921 19
3111 2569 67
3000 4178 53
745 3245 56
3555 1730 84
4184 813 80
950 3134 65
2846 3367 14
3696 375 13
1513 2814 53
4396 3499 95
2040 770 100
3507 2725 69
1125 3113 79
642 4320 57
2390 3743 81
2934 4116 62
2867 3663 16
2124 2883 35
302 3179 78
2526 2548 22
2116 1360 98
2709 3691 62
4038 3623 63
141 3507 11
484 2260 61
4358 2856 94
3437 2562 43
1818 3852 75
3616 1022 95
1450 469 98
4045 3843 100
3184 1740 10
3926 4016 46
4146 453 99
1179 1990 47
3788 3124 33
1730 1523 48
299 4321 56
1399 1447 14
3178 50 66
3172 417 20
4001 3153 33
1017 1693 83
4156 2569 56
177 4337 52
3336 1114 16
2725 522 20
58 4105 60
1198 2014 10
4301 1565 76
1084 2643 57
339 2824 83
4028 780 51
1478 1891 90
912 3740 59
4245 2716 21
457 3263 55
1435 4281 50
843 2114 11
1131 2093 85
237 1726 45
2093 467 64
3515 4068 74
4284 1674 59
4287 380 80
2978 1861 43
2817 2473 39
2480 1356 17
3351 3527 77
2848 97 20
1204 2655 35
4027 159 16
604 3963 85
1234 1908 54
553 310 39
102 3311 26
4121 431 53
572 3388 34
178 3896 24
1341 2563 80
1889 791 40
4043 1679 16
1764 748 39
544 216 71
2781 4196 78
3721 1074 52
959 4239 20
1546 308 13
787 3063 83
1459 1777 76
3345 2342 73
4164 1889 55
337 3737 36
2437 331 29
209 1538 35
3588 2854 34
3803 3201 63
4044 3286 97
3594 59 62
1693 3610 48
1998 406 66
3339 1190 55
3304 2371 93
3095 178 28
1198 2605 60
1816 3184 95
556 1012 33
2980 2497 71
2779 3378 49
3135 1797 67
4117 2301 60
4158 4117 73
761 1054 55
2608 3031 10
2082 1726 34
1060 4156 49
2786 24 12
485 1820 15
567 1711 65
3616 2264 72
4069 2033 31
4115 1883 54
2943 1998 10
1687 3605 39
1792 952 12
1302 2729 96
552 2993 67
2348 1234 45
2722 2471 24
1832 4265 79
3795 1691 13
788 2171 86
1719 1867 55
771 2668 45
2815 1960 54
4230 1562 53
1738 2678 10
2260 4167 37
2786 1976 90
4403 4352 82
467 1547 39
3528 451 46
2822 3537 15
2989 2516 57
357 3217 26
4018 1112 74
2274 3472 67
1113 304 28
2687 285 26
2735 993 59
3852 2458 17
2184 2704 30
4346 2993 98
3121 1408 16
1978 2529 34
1877 3683 66
3903 2361 64
1959 3481 45
4091 2558 58
437 1728 11
1859 817 99
2679 1686 96
1388 3246 28
2116 1706 24
1663 542 70
3090 1359 92
2169 3864 32
1301 900 56
1688 1964 28
2096 2567 45
1902 1062 74
3175 2041 96
580 2305 93
2644 3124 85
2150 2396 97
3810 2924 69
1003 786 91
1704 2123 10
343 483 91
85 2224 80
2304 4382 64
998 2485 27
2410 319 54
1884 1843 27
1423 263 16
3407 3226 29
2870 852 69
4046 713 62
2033 2810 63
200 1267 61
2146 2143 64
1734 596 57
2068 2180 90
3311 1708 79
2001 1160 73
2055 2654 22
3790 3716 31
3544 3047 59
2746 1976 78
2395 3580 38
2652 1309 66
2946 2524 90
2640 3188 65
1088 4323 25
1466 3004 21
310 742 82
3335 3022 28
890 2924 92
2238 3166 69
3821 2158 60
1154 4090 36
3024 3632 27
1570 4143 95
2371 3456 95
2766 2098 14
999 2594 41
3701 1911 64
1403 68 54
3955 2798 80
2262 550 13
830 2386 86
3346 1015 66
3149 2201 30
3815 4151 38
2456 3940 91
21 3739 36
2441 2403 82
2267 2041 67
3238 1840 57
1322 951 49
2511 3565 77
1116 653 36
457 3894 80
3481 245 62
450 317 88
2057 209 32
3698 3780 76
387 1215 89
447 1520 10
360 2989 94
1445 4309 46
1347 2025 43
290 4210 97
104 433 87
1681 348 28
1589 1077 75
4198 1107 83
2430 436 74
906 2532 49
1515 2427 93
4180 3875 97
992 4302 14
1963 2210 32
493 4341 12
3764 3112 26
1533 1893 82
3134 25 28
2557 2687 98
1 4026 42
2665 947 68
2585 3330 38
716 833 98
571 3557 34
2269 3740 25
1345 359 83
3608 4034 39
2634 4223 37
3208 1313 75
95 3097 36
3334 2532 31
2945 328 20
844 3203 23
4210 1454 56
1617 1355 12
588 3350 99
1711 102 15
1476 974 49
2853 3850 70
3236 2302 73
803 963 79
3859 2079 27
1822 3057 50
4146 2345 57
509 1485 23
2795 3109 59
1044 2656 39
3552 2804 13
2263 2758 60
4204 683 60
315 973 25
560 3215 14
1793 1450 95
2823 2106 87
4021 3987 32
3158 1125 78
569 796 97
3007 3811 69
373 1104 69
105 3838 42
1159 4219 16
2809 56 96
2184 3037 95
729 3923 54
4011 1497 60
91 527 41
4291 596 90
200 4399 33
2335 1635 25
843 1624 51
3850 865 84
2499 3986 57
4025 3324 33
2228 2408 82
3147 3382 86
681 3961 27
3889 999 30
2475 959 81
2644 1954 27
3339 786 63
2377 1481 75
3556 49 46
76 1877 84
4211 2003 40
1870 2371 69
1779 4177 43
1746 4331 38
3772 1926 83
532 1738 79
1842 2124 28
2242 2638 30
1662 59 36
419 3537 78
4133 4341 48
3148 526 21
4087 1842 42
1324 4208 32
1990 3446 27
248 3720 44
477 1332 40
1606 1536 84
3171 527 67
3165 311 81
639 4281 68
320 3490 41
57 2195 81
3632 2729 62
1308 2730 46
3928 1980 99
806 4280 77
204 1993 16
1751 2992 47
1448 3491 19
3723 1724 34
1118 4018 60
3882 2093 92
770 3267 70
629 1482 59
2122 403 43
1325 2150 54
1074 886 83
1063 912 83
3521 5 66
142 2282 55
3455 1385 81
1374 4306 78
3299 3639 14
4291 1199 15
291 2688 79
597 3352 49
1754 2796 68
532 2030 35
1232 1017 96
2219 121 27
3005 2961 68
3304 1502 71
3769 1511 19
3934 400 54
4400 1810 52
2772 2710 95
642 945 78
2421 3288 37
548 4110 43
3575 1860 17
638 1351 43
2222 2120 82
3954 2832 10
3768 261 67
1683 2413 64
3514 198 52
3145 3484 88
3549 927 59
2144 2840 86
4031 2004 35
3977 2500 31
2217 3406 73
4041 537 93
2957 3781 27
4165 3935 18
1634 203 55
1836 3040 79
233 3673 68
3248 1744 78
2045 400 42
311 3422 42
799 2048 41
263 2789 80
55 565 84
1678 828 84
2378 1918 56
3246 610 95
2664 2261 50
1558 1993 47
2995 76 24
4050 2729 13
1031 2960 15
2833 3982 87
3971 2696 38
1829 4100 31
2142 3764 97
330 2865 83
349 1287 82
685 1850 46
3513 3519 87
1905 3103 13
3088 375 58
818 2507 70
1746 244 77
4203 1647 94
1477 3793 84
2709 84 15
442 1771 89
3956 3533 55
598 3176 41
234 2047 63
1871 1867 64
3869 596 63
80 1939 21
3363 3560 24
230 811 21
1497 3944 77
1859 3470 86
1312 948 74
3241 2672 89
329 3176 28
2604 1751 62
2395 507 85
4223 437 41
593 2512 43
2471 282 76
3721 2721 45
2012 1874 34
194 643 43
1523 1227 36
3827 773 65
539 3308 14
2741 1492 92
3019 655 31
1391 2059 32
3210 1023 74
3802 3102 89
2491 926 83
27 1877 65
1837 129 67
718 4059 58
2476 4103 62
632 3337 79
2404 3515 100
4311 1197 95
2317 575 42
2388 2414 47
4123 3286 40
3510 4141 26
11 2708 43
4109 3452 14
1067 1242 23
4375 2598 27
4001 198 75
1590 1246 12
3104 3412 16
1076 3644 76
85 1292 21
1832 4191 100
133 3394 40
3413 315 83
63 2049 75
4150 2977 29
2865 1261 21
3229 354 18
952 1358 34
954 559 69
1097 3788 43
3198 3238 56
2642 3181 35
1988 1153 16
3506 3483 63
86 1961 95
3755 436 25
1922 1931 80
4337 226 54
45 463 19
299 4327 59
410 922 19
161 2327 87
3956 2676 86
2096 1355 21
3357 3455 23
1202 4348 57
4088 1351 45
4325 2516 59
732 2135 66
280 2195 73
4328 4243 100
723 1003 13
48 2879 92
3874 241 80
165 1605 20
249 4393 47
1252 1654 74
3290 3825 40
4276 3398 66
883 1345 45
3002 3284 92
2898 2698 36
742 4028 15
1682 804 89
3884 1645 99
2929 1711 32
2440 948 78
1422 3635 92
1376 776 40
745 1387 23
4043 721 12
2417 3095 49
3671 182 62
3316 2890 75
4330 192 46
3192 3437 68
3732 80 16
545 2762 85
3515 2815 21
2564 2873 99
2952 4333 38
1761 2508 70
3968 897 63
1988 1687 78
2218 3404 11
3647 822 97
1711 3066 85
122 712 78
2885 2959 58
1458 2770 87
1814 2612 83
152 1420 89
2739 2909 42
3074 3514 24
3948 266 19
1176 198 25
3022 1350 21
4207 2127 20
393 1203 58
1675 246 17
2686 904 90
1414 56 45
1684 3415 80
231 4355 71
1144 3645 70
2684 1327 37
1543 1735 97
3656 4076 39
2650 212 39
1297 1015 94
65 2863 24
2743 1981 55
4136 2030 70
1742 1797 91
1777 242 22
3004 2091 99
3391 1875 43
559 402 51
4163 1085 33
213 105 56
550 3818 78
481 2199 41
1703 2912 26
3258 559 49
1425 1946 87
3860 3795 22
2538 2998 65
3211 1104 37
498 1282 98
562 3929 74
192 2583 47
1533 576 62
1124 1420 78
2004 566 87
2341 4206 100
378 2188 95
2143 3042 19
2957 4362 79
2044 3266 90
1057 2865 25
986 1770 53
4089 2143 54
1198 1142 27
3378 3800 43
2492 1893 45
3479 2552 12
1769 1261 81
2138 529 96
2694 1419 62
4015 2884 34
844 25 98
3339 4280 22
4122 4013 63
400 1271 60
2404 997 62
755 1841 15
1700 3984 72
3538 2194 64
3621 2286 49
379 1464 76
3542 646 89
1032 319 94
1058 3752 65
4047 3748 13
150 1079 59
909 704 61
206 560 11
317 305 91
1468 1531 31
2660 3648 52
731 956 21
2337 1692 10
1122 987 34
4046 1852 34
2946 4207 31
1040 2211 92
109 317 63
2972 2948 33
3426 3062 65
1007 1843 79
2150 21 69
95 3129 61
3536 3728 99
575 990 34
1394 2666 65
3149 732 61
3140 2519 35
3609 3439 75
4264 4266 36
1658 998 94
3848 2692 47
1761 4333 90
2655 1534 34
3931 2984 42
3565 246 84
1738 3091 40
4036 2878 26
1507 2838 13
1671 3367 61
653 3402 56
2006 1546 89
2103 2315 28
2019 2682 60
417 2240 89
1049 4246 22
40 475 24
2365 2236 97
2973 3333 74
2154 464 65
3565 4176 44
656 3191 59
3952 1225 55
1477 1732 90
3398 3657 69
4317 2818 82
1725 310 46
598 99 60
1334 13 25
3559 3976 19
3774 1601 70
1441 37 10
2560 3300 60
733 611 53
789 559 77
3352 2150 84
3589 3871 92
2567 1440 91
1891 3616 100
4234 684 40
3166 3537 97
3519 2077 24
345 631 11
3758 2108 57
2888 4388 90
2812 2544 94
97 4219 97
1283 739 54
4178 638 48
1698 993 93
1553 471 94
1200 3536 44
459 682 26
581 158 99
2131 1033 29
2945 3648 32
621 2398 74
3324 2149 64
2586 1260 84
313 3821 10
526 3766 44
3045 866 45
3840 3587 20
1399 3280 89
1966 539 41
4134 1380 100
3426 3138 93
686 3206 76
3401 502 39
3811 3935 48
1472 4025 80
3416 3346 12
3659 4309 26
3564 3168 78
3822 129 34
335 1641 74
3418 647 89
795 3145 91
1520 203 72
1144 3455 40
721 1813 19
1266 2660 72
4313 2499 56
2059 2146 76
720 3345 51
4027 3767 21
2121 4046 12
3600 2982 91
2672 863 76
1461 1958 79
701 1852 67
431 2912 92
1237 1939 61
1279 4214 64
1212 2808 23
3866 63 21
4209 824 16
4352 2733 54
3396 3895 39
160 729 15
1843 2604 78
202 514 94
94 956 58
3194 263 31
3174 3129 74
784 3391 67
3299 343 41
666 1029 63
117 849 67
4251 3418 43
2700 2037 49
741 1773 66
2521 2231 81
3793 182 82
2261 2835 88
3026 186 57
762 185 22
2185 2340 93
2190 4315 99
3473 2905 75
2674 1366 71
3659 950 55
3639 4011 17
633 1708 24
3903 444 83
560 3139 56
1551 1850 38
3446 1527 33
3592 4351 34
1507 2348 33
3167 3097 12
967 269 13
3952 233 20
1822 2775 44
2817 3514 49
977 27 26
195 3046 44
3600 4346 47
2300 4149 89
1506 1088 14
390 2088 39
384 1447 66
1888 2956 14
948 953 73
1346 757 77
3639 3964 47
99 4139 18
1370 3957 88
2192 3445 38
3915 147 84
4042 2317 28
2904 2089 32
4224 3015 69
127 3236 12
375 1208 81
2575 997 46
3020 4112 32
1740 1086 48
1291 2275 42
1099 2019 99
1357 455 22
4151 1979 75
2296 3325 62
1262 1645 32
1354 3588 22
1469 1855 55
3921 339 73
3935 2123 16
1425 447 56
2167 3010 26
4050 1000 92
256 3734 76
475 3882 67
35 1887 83
3143 1514 35
1814 1004 55
987 1122 68
863 2041 27
2542 2921 89
3670 749 54
454 1843 57
2070 3928 82
417 2008 92
896 4275 58
3034 3615 24
2185 1288 82
1773 1955 86
3228 1167 59
2945 3913 54
1696 2687 91
965 3444 78
2057 924 85
3637 3844 32
2795 3912 30
879 461 24
4275 1816 74
2667 2387 41
3339 1621 18
742 3415 97
3845 4350 14
2729 3033 39
1475 437 74
1248 2015 89
1320 3343 19
3766 193 31
494 1447 67
3550 1265 92
2599 4246 60
1504 1203 33
195 653 94
1043 995 56
3330 2114 44
340 138 57
2985 3765 81
451 3063 32
3071 434 84
2427 3018 93
2657 3322 14
3010 2893 30
1505 3062 33
4285 894 40
3955 2289 33
4044 3932 57
1996 3449 28
832 1824 18
4212 2838 75
1011 11 33
3758 4295 48
1030 1333 64
4254 1447 92
4159 2093 95
4092 4380 41
2855 3903 31
262 3637 68
778 3066 64
708 367 42
3657 3619 58
1351 3095 29
1426 2738 44
3295 3013 36
959 2455 17
3821 3096 59
712 372 11
287 1834 48
3347 450 59
748 500 20
4063 683 58
2520 3499 16
4244 3003 37
827 878 10
3409 2316 74
3897 3961 39
3327 2211 62
1385 2213 52
3534 1041 62
45 263 100
3585 4060 66
250 3569 93
1516 4295 90
4352 2275 84
3511 3098 46
1472 138 50
282 3607 93
1026 2390 20
4262 90 66
4317 1577 17
4233 1973 23
2479 1725 28
1290 3826 39
4314 1990 53
1497 1409 89
3198 1632 97
2474 1335 65
3242 622 100
2433 2220 60
2449 3556 36
1229 4075 68
480 333 67
3995 1657 74
683 3825 59
1644 1507 97
4394 1729 31
3003 2758 68
4124 1606 93
2281 856 30
1699 3551 41
4238 4005 92
3866 12 98
2765 2942 82
2005 1242 48
3894 295 78
2124 70 14
2998 578 11
3804 1713 19
682 3747 41
640 2992 77
2335 1854 97
4380 1769 10
1753 4181 54
3479 1887 62
1620 3136 95
1709 1673 59
1080 382 60
1725 3964 20
3737 3171 37
1525 1924 76
2196 3428 94
575 840 95
2836 2905 60
1488 2354 84
2705 4307 100
4 4005 19
709 4093 70
3331 4105 84
1723 1339 69
492 1207 45
3251 2338 33
1287 1618 58
2127 3953 57
2036 879 23
1543 2998 89
3924 1327 44
2550 897 86
3499 417 39
2387 1681 88
1103 3453 56
1314 2062 12
3391 624 53
3985 1622 74
2758 2701 23
4368 2329 15
3592 3751 72
1284 915 18
3746 3728 40
955 2068 27
3154 3059 77
2754 3278 41
3796 2312 13
612 683 87
2454 2561 92
1303 560 22
540 3208 39
1019 1037 63
971 1782 29
3176 2362 69
1538 844 54
393 2873 47
1811 3498 35
2103 3063 16
1291 2395 31
1903 1021 24
3948 45 41
2488 2067 74
2348 4250 41
1160 3860 30
2425 424 27
1751 4207 25
2000 2306 19
1275 2763 23
381 3121 29
758 1462 94
2261 17 17
3337 3669 75
4203 2247 51
3640 4381 42
1780 1638 69
3574 1360 97
4114 2073 28
591 100 48
3657 1820 48
1442 3081 45
3174 1732 90
366 2228 68
1164 4290 26
4147 3541 26
1000 2568 41
2660 429 22
4131 1065 66
2466 2194 79
3041 3629 84
2654 576 88
2647 1106 88
56 840 92
3908 2916 77
3976 3610 89
1234 4330 32
1275 2656 100
1681 291 72
3916 3844 97
1875 1528 48
1470 427 90
1288 2148 50
1791 4019 16
2495 3998 69
2801 3022 100
2496 2741 98
129 841 88
3284 3844 93
4197 494 78
4318 1648 30
68 2782 86
1033 699 98
56 3403 37
129 2310 17
1709 333 40
1497 2938 29
178 993 85
2511 1680 31
191 523 48
2582 2092 19
885 2797 84
819 3645 60
1445 481 56
269 1514 39
960 3295 82
905 1720 55
1183 1078 56
3195 4291 55
3451 70 57
2584 3429 87
240 2048 97
3532 2746 63
3569 4211 23
1066 2319 36
571 3785 53
