2680 6066
1199 560 53
972 2312 93
1721 750 78
1592 986 86
1632 496 57
2029 2461 63
1225 2389 22
585 160 100
197 2065 90
238 1480 74
1634 473 52
640 2435 77
202 1838 46
1707 161 31
2619 8 78
565 1089 17
398 1729 52
369 864 80
499 1508 77
276 1059 94
195 2448 39
2106 687 96
1429 2085 23
1244 2588 86
471 1350 97
2500 979 35
1917 2198 31
1105 721 46
794 2661 59
2551 1982 36
1970 1160 93
2045 877 78
5 657 82
1998 2091 98
1953 1067 97
61 263 51
667 2671 94
277 1311 58
1684 2093 53
1312 1321 42
1614 2036 88
2026 785 73
644 202 45
1122 286 72
2641 1898 81
1623 2526 54
1865 441 40
525 2672 92
582 2044 98
1644 659 97
1188 1367 93
2169 700 89
1324 330 52
2441 1776 85
2366 837 97
330 1708 84
1342 304 11
961 2510 19
1176 262 40
631 1569 11
810 121 74
1132 325 27
2151 412 67
1291 666 34
781 1625 56
787 1252 18
275 1192 80
796 1084 41
2600 2232 89
7 1798 13
299 2377 78
120 478 85
538 465 90
1484 670 33
760 1892 44
575 321 26
1994 1441 100
247 230 92
2004 26 81
756 1282 50
2342 285 71
1791 882 94
1853 2049 99
412 76 21
717 396 36
792 892 77
2131 2249 87
2673 2230 82
1197 531 31
1995 220 56
643 935 14
1471 261 76
2194 1184 44
1313 366 13
694 2270 68
1181 2647 30
269 1581 64
1664 2079 70
650 601 46
71 2309 72
1684 2518 92
157 838 82
1652 646 55
1504 1699 69
700 181 89
312 835 77
224 870 68
2597 950 95
224 1330 10
534 583 54
999 1984 55
1132 2570 57
412 2536 38
2328 1736 46
1434 1564 96
1459 1766 58
603 1129 70
241 1015 53
1287 907 100
2284 565 19
1425 1012 50
1709 2320 65
552 1460 95
758 1475 90
2182 293 14
2037 13 82
1676 890 49
1062 554 80
1712 1962 40
1248 1568 16
1516 2394 14
1884 1799 23
1299 469 36
2156 203 77
819 153 86
2338 556 85
824 372 31
1195 630 90
794 2562 59
1575 2212 80
1215 2270 79
1601 1620 59
2214 886 96
1929 1453 75
1659 2513 43
1610 2498 91
2527 2341 73
2368 439 38
305 230 57
281 1701 57
2167 1114 42
1111 55 19
1092 2541 54
675 2135 24
36 1570 13
134 1655 83
1961 1260 20
2675 70 98
868 309 80
2138 1997 71
1770 354 10
159 1962 11
1835 2054 68
766 1525 89
2440 1058 94
1840 1969 92
1619 38 45
2410 1029 64
1266 1027 70
1943 265 50
1136 1982 34
89 2268 97
1341 372 84
2100 2577 64
781 1129 56
1216 48 94
71 324 30
665 51 19
1264 1184 85
161 713 74
2244 215 36
1868 2347 99
1230 2615 57
2679 686 21
2396 155 97
2458 1549 56
1068 1133 91
1948 2140 76
1799 1746 65
2590 2238 22
1418 1642 42
951 165 49
1519 499 12
585 1218 92
2285 2042 26
2448 508 41
761 2081 46
949 597 69
472 2519 55
1845 242 68
2398 844 65
403 2456 45
575 1803 77
1886 828 48
1820 1174 56
963 1306 98
577 1083 62
868 453 76
1660 533 81
1177 2633 78
129 2120 91
2641 1931 33
1536 270 17
2229 683 56
1345 1903 64
400 1376 31
412 3 32
1628 46 81
122 1433 21
653 1574 91
702 2643 34
187 344 84
1971 1261 63
254 1910 37
651 1031 93
1939 1011 16
332 826 70
2640 1847 82
1567 837 91
2046 2273 92
2255 466 51
2382 143 31
217 1061 38
1408 1049 96
227 1656 58
372 2392 80
577 2256 40
2321 1091 22
46 1282 86
2354 1473 44
711 208 55
591 2326 77
2062 394 28
532 1894 11
1761 1834 24
1337 2275 62
795 1751 20
2125 1287 66
752 471 49
159 1301 90
35 674 73
1315 1850 23
1744 90 47
38 1448 60
66 259 73
1205 764 39
739 828 87
784 1171 47
1045 1818 63
129 1946 36
1985 2355 97
1088 1259 53
843 1442 10
562 2175 71
1278 1824 43
1076 2573 82
1432 1888 46
574 1507 82
879 1231 35
796 1161 83
1647 857 64
2182 1640 97
1914 209 75
534 2534 68
210 338 67
885 1657 56
578 1477 84
677 206 18
2640 2522 25
155 2560 100
788 2341 71
2287 742 93
1539 2563 74
691 587 35
1202 2124 18
251 1602 48
412 1687 28
112 1691 60
1793 660 98
140 931 45
1412 1757 26
159 2010 25
1089 2238 50
1639 2606 16
2377 107 33
709 904 21
2264 1666 64
1922 2363 27
1578 550 19
1352 1289 98
531 1086 80
2198 1606 27
2360 525 28
667 2574 23
1835 396 33
2131 198 33
2003 28 30
930 2125 34
240 1819 25
546 2448 16
2213 317 97
1037 1791 85
621 2167 15
2638 463 52
2646 1633 17
1122 2157 67
1415 1780 88
1805 1146 11
2403 325 82
2034 1975 18
123 149 51
2244 1074 83
1461 1545 72
429 2434 60
2163 754 91
2399 2230 70
1084 1770 20
1546 1316 14
525 1872 92
166 2261 18
1325 2319 29
2206 2175 100
177 578 44
1403 744 76
2590 1433 94
1133 455 48
1373 1645 14
2640 58 55
2035 2620 25
1046 88 79
646 89 85
1519 1349 55
1381 2435 60
960 408 87
245 2563 49
18 306 74
776 400 78
522 1357 54
1380 1279 24
458 1948 12
1966 1833 20
2624 1212 95
2196 122 66
1667 2514 98
2292 1664 96
1585 1278 84
620 2133 26
180 1584 84
2264 705 95
2261 1161 97
2672 1380 14
2028 1648 44
1749 1735 23
2484 2496 80
196 871 86
1001 2090 87
1132 49 77
1129 1598 97
756 2504 30
859 2421 27
432 533 64
1765 2157 63
1217 1691 98
1751 953 30
2572 24 45
2607 199 50
1506 1187 97
990 716 74
1324 12 69
2017 214 80
5 1488 36
1180 2437 27
1767 1568 56
2486 1926 24
1224 2462 77
1173 64 76
725 1647 25
462 1516 57
856 864 33
2441 1822 82
1434 1807 47
2236 1401 62
1590 540 52
785 1936 68
2653 306 50
1206 2152 32
1553 1880 49
2267 512 66
1774 921 59
523 1241 36
220 681 72
1440 2109 38
2452 285 77
2027 961 82
1037 700 49
909 1329 27
2415 1064 45
1295 2575 69
1743 1157 17
1095 384 66
1040 1161 19
721 341 46
1701 2052 96
847 2568 30
1266 1877 29
902 1688 33
2619 2671 12
2326 719 58
1044 2401 20
1192 1837 86
1419 130 48
755 1822 21
1885 2493 91
2160 1033 48
2073 2027 29
2144 864 99
1739 123 39
1848 1460 51
380 761 96
2292 2335 79
33 790 72
558 1179 97
2113 2220 93
681 1235 56
1092 1190 69
2332 1063 96
2454 2504 70
2502 664 73
1738 935 27
1364 2086 33
2240 651 58
719 299 10
62 1682 26
1456 701 28
2345 2478 35
1857 2497 64
1203 1972 83
159 1120 24
1450 2544 34
507 652 68
1916 1779 87
891 1031 67
368 933 89
2638 1435 48
1021 1521 53
1151 1965 83
1127 228 10
717 349 44
2625 591 97
1662 847 31
264 271 17
1665 1905 27
1904 2347 81
1735 903 85
144 670 14
724 1230 13
948 2452 49
620 2124 82
2015 2300 40
1870 1906 74
23 762 66
2201 2639 74
1601 1123 67
1636 1673 77
2660 332 29
1752 970 35
637 571 91
2596 1388 99
1183 1946 83
1787 928 98
1999 1540 31
239 1891 35
59 1130 97
323 1293 84
1812 77 30
1814 1688 94
519 998 46
1669 1993 86
1162 1013 29
2269 2155 29
2429 226 75
2308 870 57
1354 1782 79
1653 508 73
256 620 100
1393 442 36
2348 1457 45
2532 1352 55
1304 1917 33
519 1602 13
1725 1996 57
2272 1979 89
1573 1428 18
2178 2365 46
2302 2176 66
1162 1525 47
1636 419 96
2271 1001 79
1740 1974 44
2197 1133 37
2170 2210 47
982 429 29
184 1425 15
1982 1319 14
1587 2192 40
2548 1204 35
1379 2383 10
2678 268 80
2615 1568 61
1333 169 83
1272 2105 13
2499 821 48
2161 728 77
1014 1236 76
1590 481 45
1086 362 10
1780 1333 93
2113 1953 96
2624 2154 33
613 1974 75
316 2547 30
2169 968 40
83 459 86
210 1623 12
405 1434 51
996 1765 79
900 941 26
1547 908 11
1083 931 12
216 870 21
275 964 91
2528 1328 43
1591 2488 59
1941 916 17
1656 666 78
2116 254 29
113 2281 60
1922 2231 92
16 2166 10
1820 1368 45
2279 411 93
1644 2257 28
316 2435 90
1723 744 64
986 2156 61
2129 2206 47
631 421 15
222 2313 80
729 819 57
354 1846 58
1018 246 96
1252 1883 55
732 1963 60
1246 344 14
1118 2358 89
1302 1194 16
637 742 94
2235 172 62
1997 488 56
1757 1338 85
1013 487 72
2390 627 26
1854 2401 53
2457 706 100
2450 2080 12
2100 1191 29
1003 1619 80
1990 225 13
1242 1827 74
145 1162 30
112 399 62
890 1721 24
230 388 15
1485 2469 26
1283 1017 89
1970 1871 35
1092 2356 29
1647 2103 26
1322 1565 25
1994 2588 47
2642 369 96
153 2622 33
69 2343 41
1924 700 51
459 425 46
1530 1182 12
1442 1048 95
609 1361 26
1984 2622 69
1130 1308 78
847 2476 48
1227 250 68
166 780 44
247 423 21
904 2016 12
508 53 76
375 2359 21
2222 419 45
373 2248 55
2007 2071 59
1896 1936 51
2157 586 60
111 1934 38
2196 1988 90
2157 910 37
1957 128 71
1799 1726 87
1122 1159 28
2563 1018 73
1661 19 40
2211 406 12
2046 1288 72
219 1467 46
2265 781 63
1318 1242 26
1481 1381 81
751 1185 88
1889 1598 86
658 1142 72
630 342 82
1139 1446 65
1821 2242 57
1485 2645 46
1113 57 11
1738 910 37
1742 539 97
638 389 64
2052 167 27
971 952 93
1688 2316 15
267 2605 18
2099 2082 29
1728 781 92
154 210 16
224 2414 89
1728 107 18
1978 1446 85
647 1576 45
1565 1406 24
641 2004 83
611 387 95
2223 2399 31
437 1371 44
750 983 86
2081 622 36
2503 1695 85
1431 340 24
2488 1401 79
2266 2622 38
895 2277 64
1923 2427 36
2355 839 81
1289 2616 16
1417 314 25
1171 1086 27
1364 2123 80
1957 577 57
1903 1589 87
1787 1709 28
758 2131 67
1138 2183 24
2141 1965 37
55 2478 25
1991 1830 86
2574 1942 28
2261 31 53
2336 811 80
1576 2332 74
1737 1478 83
480 1559 93
810 1372 95
2155 2050 97
1720 1290 57
2041 2222 26
2541 2521 23
2261 1886 23
55 1325 90
1198 2247 50
694 175 95
1091 2085 90
346 2646 51
1600 31 73
1369 268 90
2530 2567 39
207 738 87
1986 2432 59
2541 1029 58
639 1075 64
2667 2153 53
405 1456 42
621 1012 50
198 165 44
1967 2280 32
1833 2188 51
1855 535 34
782 1873 39
1630 2671 18
1648 1692 29
482 458 33
954 626 84
2612 348 15
452 1571 65
1913 1318 24
2114 2156 90
1678 389 60
2336 860 90
1622 1619 89
1281 530 49
1481 2060 14
771 923 69
1589 1233 28
640 2309 92
1945 1075 47
728 2430 65
2031 36 37
1288 2586 94
16 143 27
2331 856 51
2432 125 87
878 2342 36
480 441 76
390 921 23
1285 1549 43
1239 921 62
2390 1208 77
2281 756 63
278 1284 21
2604 2277 12
2643 1235 77
1736 173 19
851 1703 58
2519 1745 43
1130 804 59
238 1174 20
214 751 44
1340 1510 71
2120 2294 83
1118 422 45
509 830 51
1980 526 56
2452 519 45
538 1542 96
1202 1948 57
139 332 45
660 1241 59
1932 1753 76
1754 1760 81
345 1052 20
401 1483 81
1265 2621 59
998 2546 22
534 2072 90
991 1854 18
2661 2299 66
482 2308 87
2311 860 44
2612 122 90
1529 2016 82
575 1385 28
1782 646 39
2419 1535 99
249 199 20
2391 1117 11
1118 326 43
484 1360 85
306 749 77
1269 1379 13
1420 990 57
2148 2370 10
1705 1032 88
926 197 76
378 1662 19
1868 1019 46
494 1643 17
1568 1334 57
2222 255 44
79 694 42
278 313 37
102 1835 17
401 2554 47
580 1907 55
2183 2469 67
1909 1792 18
1762 860 23
1390 2444 88
374 1603 96
2110 1127 69
640 2552 90
1692 491 86
212 206 87
521 2674 22
294 570 12
209 687 86
2551 46 62
2634 2009 72
1850 1675 47
1112 982 25
2637 508 79
1546 1518 37
1191 702 43
2084 973 78
1283 52 23
1637 37 20
2137 942 90
1283 1523 57
1635 184 12
92 1466 60
551 2402 76
718 1988 13
603 1748 76
118 2474 61
403 1158 15
2080 658 82
282 2562 43
456 2363 35
214 247 75
2567 767 77
2053 652 40
726 815 48
1143 1627 92
962 2021 22
863 2192 72
2437 2427 74
1930 2107 69
1664 1383 34
607 988 14
727 1790 78
382 1486 40
314 2369 69
179 1535 99
226 1812 68
1080 1827 44
2478 147 48
697 1609 32
541 1994 74
1955 2634 45
1503 2627 13
2206 2575 75
1864 483 87
337 2496 83
445 241 63
1736 789 95
2159 1969 11
1940 1734 29
1014 1044 88
1125 1242 71
1667 1775 55
2542 2053 64
1263 570 88
2334 2554 29
1254 2403 17
272 1704 79
1107 1550 78
1822 2443 10
824 1240 17
2278 1021 80
686 315 41
899 231 64
19 2641 12
1071 714 81
245 413 41
1751 498 35
1727 785 91
1331 744 59
1628 735 18
1272 1600 42
875 599 78
365 1687 44
1316 1296 23
2259 1805 28
546 615 11
2209 646 33
2504 2406 42
343 489 38
1101 2139 88
2016 2269 13
2668 910 13
2037 1847 64
1514 936 71
407 713 45
779 1698 47
2477 2450 31
89 2500 36
2470 2651 22
554 2513 84
1307 460 93
2167 413 68
396 1782 47
2445 1294 67
489 2491 36
2409 2061 18
2601 2067 54
1549 1775 26
1885 1193 100
2591 513 72
2028 2402 83
2675 142 63
626 1639 47
978 1000 13
187 2600 34
2149 2117 97
973 702 68
340 1568 54
586 712 90
131 258 34
2533 1060 45
2419 684 61
2107 199 34
1062 2323 57
541 2486 84
2074 314 47
1676 600 39
1013 1827 16
262 983 39
1484 1985 63
2494 2024 51
444 771 79
2029 1533 56
2221 2006 10
1890 23 87
1242 1269 42
875 1875 53
1414 2631 84
695 53 29
2542 1770 48
2059 2407 12
2653 2616 72
1439 797 42
2079 1932 65
437 1081 64
2352 394 60
1097 2216 17
2526 1182 76
801 398 25
1524 340 17
2104 937 99
90 1184 51
2127 1568 29
1878 2561 97
592 1128 50
2383 103 84
1170 1219 99
1557 1345 70
1913 1517 47
306 113 26
877 1182 77
1522 2019 50
2317 1772 33
1028 2591 32
1126 1851 73
1686 1784 88
2051 223 61
673 1388 97
1670 43 42
1486 522 69
1663 2636 100
2014 1122 32
410 1210 21
1629 1538 29
601 1052 71
1764 901 72
492 1059 95
1550 2041 70
2555 69 51
204 1727 68
1554 673 42
1461 2486 86
783 1902 58
1008 1611 63
735 1675 12
794 2294 28
333 1204 97
851 2614 36
1648 1026 28
241 753 28
1202 1982 28
1782 1360 22
6 778 79
2368 241 32
660 2457 50
1830 929 61
250 594 15
1150 1045 55
36 2128 97
2302 1463 44
135 1160 14
1340 635 45
1875 2301 30
1374 764 51
1968 1684 62
1803 307 19
1645 1412 58
462 156 81
1090 1280 77
2563 536 19
268 1066 73
50 1557 97
2020 283 17
1915 1938 12
1667 1650 19
2027 1960 15
795 2041 82
850 2094 50
1812 1720 32
1558 1781 42
2618 63 54
1297 1318 76
2028 236 18
956 387 21
117 1151 93
954 461 50
690 1965 66
1279 1437 34
1414 1869 25
849 138 41
1151 2015 65
1317 1857 77
2600 29 41
2486 1309 28
1984 2354 21
1116 738 68
1449 1923 31
1620 304 16
2136 2593 70
2385 1206 84
1757 5 47
897 1428 68
817 2012 45
1885 1291 25
621 2320 39
1314 844 81
1209 803 11
1653 195 81
557 2524 54
1979 1134 19
1274 399 81
1238 2654 50
1540 894 89
1777 1317 31
1218 142 80
2458 1407 75
1062 2402 70
1227 2283 66
1970 1403 29
2211 976 100
398 1466 58
2195 2251 59
178 2336 34
906 903 46
367 2598 54
2357 1005 27
1962 1385 45
1979 2194 99
1936 1273 58
2578 2515 68
2260 2222 20
2336 1367 48
2583 1677 28
2037 448 62
118 1981 23
2104 2453 92
206 660 73
2191 2119 25
44 1122 53
2243 1647 19
2587 955 84
664 25 20
1146 1860 47
844 1856 33
1251 1627 55
293 2520 23
1872 478 55
739 2144 38
814 1510 25
1489 504 45
911 679 97
980 908 39
1685 1748 49
1993 1429 43
825 726 51
1241 1989 50
2126 1424 89
232 1439 25
476 933 92
2400 1136 53
74 1571 72
1811 2049 93
1479 1969 69
1553 995 40
1534 2340 33
186 1393 36
1918 915 99
1711 503 88
478 570 10
53 2313 37
2561 1510 26
2225 2650 25
2423 1543 95
1895 2412 41
146 2093 70
1598 388 53
1067 2562 62
2401 820 28
107 2249 30
2026 914 35
71 2152 56
1821 2295 32
2078 5 83
2048 2168 74
2399 1974 84
550 2442 42
1054 726 26
2037 1095 57
1379 1343 54
1577 446 64
1188 306 40
318 2614 36
507 1342 13
1698 550 49
1317 1379 35
2038 1606 78
797 767 90
693 1522 11
623 1328 72
1687 1062 10
2583 1432 45
2239 765 12
891 1985 50
2124 102 88
1471 2566 67
1138 1018 40
676 358 66
2087 872 12
1983 1238 58
2049 773 65
1366 2003 66
1309 393 36
1686 2563 94
2342 221 20
2298 1793 83
2499 2237 80
17 766 35
501 2176 94
2423 99 48
948 1137 85
1297 670 86
1748 2038 27
2076 2620 58
1417 938 53
2189 548 31
2211 95 80
1288 675 50
1853 2179 81
0 202 14
1138 16 40
1467 2114 35
2299 1109 91
1117 2056 17
2467 1255 39
1702 2552 65
1926 2488 55
54 1380 24
2109 1008 20
837 1665 10
348 2199 66
1051 2429 31
794 776 50
2453 1039 25
2398 912 32
503 283 24
670 2182 56
2417 71 24
2656 2329 90
1319 2198 65
636 2593 66
583 2627 26
384 46 20
1163 601 61
2047 324 62
513 1567 31
1894 839 100
63 2049 21
1826 1454 69
190 402 34
568 1943 64
1858 2247 21
1645 46 60
2343 332 93
40 361 35
1221 415 60
2004 819 15
2574 1663 98
1179 964 59
943 2332 68
1397 785 88
2049 1483 93
2288 1941 66
69 2073 77
1671 1455 65
2645 1337 53
1554 108 91
663 2453 48
2146 189 40
1301 2100 56
2227 535 71
1300 259 86
599 2139 71
1987 239 29
1567 243 28
983 540 18
892 1708 35
2590 1904 47
233 2410 81
691 1331 45
1331 1464 91
1810 951 76
2156 70 62
2009 1956 14
89 2449 61
1766 818 27
361 604 55
362 2569 14
2399 1941 36
727 1553 13
1153 2397 79
1800 458 92
2030 1794 50
851 2001 35
2224 351 60
2302 263 47
1124 71 26
2096 1511 69
437 1777 40
256 444 100
1277 1431 84
1763 2531 85
401 747 61
1549 1777 29
376 96 29
885 1614 71
587 372 99
2504 188 44
848 1761 42
2065 282 40
2188 470 55
229 1141 36
1475 2098 55
257 548 89
1165 12 60
1288 1429 22
1722 2324 73
926 705 94
1939 1292 52
929 827 23
2174 1193 69
6 2243 12
1467 1473 14
1468 1587 86
1236 2126 33
1680 2494 61
1430 1392 84
2309 1924 75
93 1149 39
204 2107 86
540 1738 88
1687 261 55
2516 1415 19
575 1112 68
717 2194 30
1125 2180 66
1436 2526 60
507 922 61
2449 173 10
1041 1093 62
1350 1512 63
804 1640 41
477 815 29
1754 2411 35
1805 2422 91
245 590 55
2439 2437 45
571 2117 26
1214 300 12
849 2491 81
1528 661 29
206 247 73
1327 1819 18
2326 1920 79
1685 914 59
407 1578 66
2570 1290 16
1909 2358 95
1273 2452 47
2011 1546 77
1382 1691 52
1645 1138 90
2040 965 27
1513 1195 92
2603 777 24
1957 519 35
2268 2414 49
1649 2408 46
672 879 83
1865 2352 10
797 1097 14
736 2345 18
1923 1468 91
1804 2496 18
2056 1601 93
1118 2600 43
2308 1698 56
1708 9 29
926 2236 34
926 696 32
2087 1133 66
1340 1678 95
1103 2473 90
1140 2385 43
1748 1143 23
1468 1853 98
58 117 57
1716 1403 23
181 1834 68
1731 2365 18
211 1687 42
759 2022 19
1363 671 74
2549 2207 40
2200 1644 81
1896 1474 11
1733 1555 84
2113 1820 96
2225 1726 62
132 2561 56
2559 2625 38
2329 1923 29
1931 869 98
2552 2295 11
195 1761 66
1749 1966 80
896 840 40
1524 2482 43
398 1440 52
521 352 66
1446 1990 11
429 378 92
49 2145 48
1587 1677 42
2009 2278 45
1415 1975 44
643 2057 36
2234 902 100
968 93 80
233 1395 96
1760 2449 36
993 2287 62
88 462 41
218 260 71
1665 2563 64
930 2631 77
2343 1164 30
1898 1679 93
767 1694 11
1406 2347 96
2400 2579 56
1027 1019 51
2197 1822 57
1041 601 60
759 789 82
685 2088 45
2025 1685 63
1210 2180 53
1249 1057 53
640 2291 47
982 2542 14
2361 2232 59
875 375 57
1652 1673 88
338 679 50
2050 468 23
492 1079 20
772 1292 53
2151 2445 30
1270 623 35
49 2352 45
993 445 12
2408 139 11
1394 2536 37
4 1412 57
171 2375 57
2578 869 18
2479 1494 58
1817 137 22
713 310 64
1869 2113 86
1121 2137 55
550 1667 48
1481 266 71
2294 300 67
60 2203 80
1173 2189 89
2499 642 76
1042 2313 29
913 1599 35
376 2183 65
1151 2232 92
305 1006 10
1055 357 84
2033 979 100
2063 1678 54
492 257 25
332 1639 63
1124 1336 81
951 2620 50
604 432 30
1771 187 57
866 1808 52
1296 2582 84
1625 2197 19
777 2093 89
2148 2525 20
828 525 23
2132 671 77
753 2368 28
193 1926 26
1131 657 73
2170 2189 10
142 433 80
2278 1881 11
331 345 11
2574 1294 90
2470 656 62
1624 2369 62
510 1377 47
689 484 12
1396 2052 26
592 1063 16
261 526 48
1985 2510 59
247 2226 47
1491 2341 42
106 823 42
2219 572 44
2086 202 72
572 1686 59
2091 1186 87
2295 1116 73
222 974 82
2151 2 30
1218 1697 61
2103 1547 57
3 664 14
772 462 66
273 1105 85
650 1367 24
1458 2536 80
549 472 46
818 1654 11
1939 41 83
1824 623 94
197 97 20
684 1702 68
1418 1144 51
1572 2386 64
2414 1124 79
1762 575 38
1732 1368 26
2496 550 38
1950 635 45
2069 327 28
1116 1088 70
261 2180 65
1887 2610 61
977 1703 78
605 1779 92
156 698 38
1544 356 56
501 1620 82
114 2398 53
2234 414 47
156 434 47
787 803 53
1293 688 83
628 167 36
262 178 18
1111 2598 38
2016 240 47
2448 650 19
1031 172 32
1316 2001 10
1116 423 88
2029 1423 68
486 879 58
2593 1715 26
2572 1557 75
1945 2518 63
1026 2315 32
75 2539 44
1733 2233 88
2272 1681 29
1173 1609 81
1428 224 100
1260 1122 14
422 62 17
831 2638 60
560 203 43
1564 2194 37
1482 1465 76
317 2174 16
1992 956 69
1243 1538 18
1099 13 77
1205 2195 89
1487 343 23
671 904 25
1903 989 89
2608 2549 73
2649 1946 64
1883 629 14
247 2532 50
2101 2611 45
67 2157 77
200 259 69
663 93 65
1333 1136 27
606 2245 94
1938 2363 94
65 2495 48
1919 1906 78
2653 766 72
1952 1084 48
2034 2649 18
2249 1349 44
469 21 35
215 63 85
1061 1470 35
1160 981 35
1923 1934 36
1052 2478 55
588 1893 87
350 136 99
1745 2071 28
1917 269 40
1173 2288 74
62 1466 12
1762 297 32
1363 1361 66
2418 2014 39
542 2467 98
236 2535 56
789 2588 68
2145 680 77
2057 1812 19
861 150 27
1284 1402 29
