5589 7391
4463 991 71
2526 3896 36
4911 5195 47
3174 1014 34
4039 5449 26
1819 1485 62
4147 883 92
1774 2575 82
4304 1040 31
824 3592 15
1086 1774 10
1390 4628 88
4520 1148 94
4371 3877 69
2237 2691 31
873 3626 52
5561 2798 42
1975 466 48
93 3629 47
3644 3186 69
4420 3910 35
1502 2678 40
2529 3320 88
3566 2837 48
5094 728 94
1495 18 76
2474 861 84
2957 4646 56
897 1082 15
2920 1587 60
1389 2870 10
2360 3399 85
857 761 64
805 1970 23
4792 988 52
3356 2312 87
4834 1549 95
4672 1330 74
5505 3543 51
2093 4844 89
3005 4825 65
1265 3278 49
257 1495 81
312 4884 92
4758 87 11
3553 3525 67
2407 547 73
4026 5062 61
4385 3973 93
2553 2623 64
5390 1092 15
2508 2356 94
517 3363 90
3931 2613 47
182 4121 88
1219 5466 57
4879 4396 59
748 4392 67
129 4220 18
2949 486 52
40 3372 45
2987 1341 66
3754 3930 24
2980 5300 25
3795 4053 63
4801 4652 23
4745 1001 90
2640 4682 61
807 4755 41
5580 3739 65
5168 3552 19
4051 5225 18
4110 4706 34
3908 2334 52
2830 671 41
1770 1878 76
100 3343 44
2679 4820 71
2646 4665 25
97 3207 78
1329 450 98
1037 1601 90
2266 3311 57
3934 2428 82
1688 3118 47
5110 715 63
3112 4488 11
2895 5065 90
3457 3798 62
1505 2240 35
1131 3839 93
5455 1084 38
1238 4411 26
1551 4678 63
455 695 72
922 1104 38
2925 227 39
4042 3668 35
2838 1084 41
994 1834 99
1086 338 23
703 4037 67
1138 2722 54
2267 1784 81
5081 524 68
1590 5456 77
4209 4921 37
223 4048 44
978 4039 31
1307 4174 12
519 3147 89
1719 912 21
2207 4209 87
2213 1514 65
2628 5135 56
2378 2354 70
4687 4417 34
2070 322 20
2634 1049 64
2242 3255 70
82 2049 47
110 391 54
2781 1468 70
1775 3633 98
4945 4387 57
1790 2273 95
856 3386 30
5529 3131 66
2554 3057 65
2661 4859 100
5357 1988 41
3420 3338 56
2140 4286 25
1074 308 30
5337 908 20
502 1427 94
5369 3832 50
2748 604 26
3698 2860 50
983 1307 80
245 3791 37
124 2490 18
2341 3354 62
946 2730 69
3625 1182 76
2480 90 36
1275 4820 44
1305 4884 66
3380 174 78
506 3702 48
2209 5176 88
1030 4265 20
3309 2474 23
2534 89 57
3441 4333 45
3921 4072 77
3098 4311 89
3130 1072 61
1902 4501 63
3361 4443 21
3071 4688 42
5119 2477 76
43 2329 77
833 1685 80
5017 4593 50
1597 3 43
2195 274 89
2120 1182 47
2629 3896 26
3476 5018 43
5122 849 23
2518 2638 43
82 5412 42
4480 4039 53
1162 4776 27
1729 3919 98
3866 928 36
717 4904 25
433 1289 99
2705 4118 23
1535 2636 79
1151 4603 31
86 1720 59
372 5254 86
3499 4395 100
4960 2242 69
658 4651 11
3324 1733 59
1564 5476 93
5536 493 82
339 3110 57
104 26 60
4882 3886 84
5051 5112 87
736 2055 97
4892 5204 75
1651 4882 91
3999 3462 91
3837 4950 35
3451 2512 25
4912 5207 42
4271 1893 24
4980 4520 64
2302 4122 73
1460 2235 19
114 3119 92
3752 724 70
2834 352 84
4000 2259 59
3394 2857 16
2346 2446 21
2914 1383 79
5072 3732 68
4069 2969 84
2900 5541 85
3656 3767 35
4697 4708 12
3095 1355 24
887 3400 63
1895 1943 49
3276 583 30
4878 1734 64
5058 4380 21
3712 203 89
1763 1971 52
573 933 22
480 120 37
3966 3859 12
243 2843 16
4639 4879 30
3668 510 25
1439 4861 89
1097 5476 67
4062 754 61
1947 4641 96
879 3433 58
3088 704 64
5206 1954 71
839 2794 27
1462 5576 83
2304 3825 84
5057 5150 83
3490 4340 18
780 1003 65
691 128 51
2034 4187 33
3049 411 74
2330 583 34
1351 1232 46
924 711 54
1671 203 51
2866 3427 74
4946 1213 34
1309 2725 53
2529 371 87
2071 4975 92
885 4135 17
4570 195 12
2702 1410 74
5358 4711 66
4377 3403 69
606 3364 89
4033 1498 79
5269 4800 38
3190 3107 89
1204 918 52
1633 258 84
2597 2436 50
4180 4617 74
335 672 40
3469 2592 87
719 2976 72
907 2764 48
2363 2024 20
486 3562 82
1495 2819 36
3032 3247 97
4440 5354 48
3078 5268 27
3123 3449 98
5068 1666 77
3657 4879 49
4033 2914 87
2931 1501 66
4056 1249 31
3946 5086 34
1144 1619 10
5552 155 54
4495 3059 24
866 2779 24
2007 1821 24
4253 5479 82
3976 1500 99
2106 3498 44
3572 5391 95
5312 4146 89
2511 5555 13
3168 232 50
2500 2392 96
703 6 75
4457 3446 38
2359 154 15
4428 2194 60
978 1352 79
4509 4243 67
4411 2581 56
733 3204 66
4115 228 54
2243 5312 73
2732 4856 48
37 3407 12
2102 4404 62
2478 1865 47
4000 4987 82
5402 2957 50
4937 4723 63
1773 1146 68
5275 236 60
4335 2195 68
1507 3493 66
2209 1464 85
690 1922 54
1358 785 80
850 1861 46
2756 3923 62
1659 3451 47
3106 3813 49
2295 3705 89
4227 3725 35
442 661 91
4803 2356 18
378 539 70
1494 4302 42
2887 34 95
909 4035 38
5558 3244 86
5318 2840 16
345 1671 15
4834 1749 16
2221 3460 64
4741 4239 42
2038 5081 14
4783 1322 29
2647 1262 98
2441 2185 76
2916 2979 50
399 1766 51
2511 3541 68
88 3883 89
1453 518 64
2724 428 73
4695 3687 55
2495 1785 85
3871 3467 100
862 446 44
4831 2580 19
1452 4523 90
3517 1966 37
4770 1119 11
5154 2175 60
1756 592 46
4292 4508 33
1935 5180 78
4118 1328 41
3844 2929 17
2691 5050 19
5322 2119 20
3455 3123 16
3724 2753 59
248 4801 75
1360 2939 18
2163 3081 62
1267 1872 100
5149 384 54
3056 5148 36
1022 5115 55
5373 4677 13
2061 1586 94
929 4935 95
5016 5548 28
5336 1955 45
3434 1487 86
527 2144 68
4487 408 38
2293 5059 86
1404 2707 29
4768 184 73
3986 4995 53
2381 4266 85
493 1771 11
833 465 29
4912 4463 79
2818 4785 60
3863 2256 98
4906 4929 73
5167 1754 46
1672 123 66
5179 2578 78
2721 611 11
2064 4877 55
3830 4083 68
5008 1398 37
5531 3687 50
2898 1305 65
366 3753 11
5376 1493 15
4652 4320 32
5037 2215 96
3832 3643 83
1705 3734 41
1399 50 87
4016 3653 68
4839 2407 10
1125 2951 11
579 3128 79
2585 3913 71
1414 5415 22
302 5401 48
952 1564 51
4367 4184 29
820 1414 55
5255 5505 43
2604 3193 46
1075 4181 90
1840 4133 61
3897 5147 91
4514 3148 60
422 2164 22
3294 1189 67
3080 4422 33
4523 4025 98
1461 2985 97
890 364 63
419 1688 41
2010 2265 73
4584 843 39
691 4645 26
1681 5314 47
4650 1375 95
3900 2294 70
5295 2103 92
4574 1264 96
3794 2645 39
2425 571 76
5285 2182 85
416 1722 97
5244 3844 45
2524 294 31
140 5130 89
2170 4609 60
3851 5252 96
2142 4985 73
5437 2774 82
5410 3025 60
662 3277 52
5130 4929 73
1873 2223 100
3965 4456 30
541 1655 25
390 2386 100
564 5101 78
5456 429 25
3598 2511 13
3507 4453 22
3668 2569 12
2861 280 93
1610 2365 21
3442 784 76
253 2833 53
2887 4025 35
4064 3200 57
3625 2867 64
744 4511 43
3524 678 38
5535 1302 68
4246 475 49
3679 3470 44
3308 5425 87
4425 2503 49
976 1948 47
1946 4182 28
2464 3297 96
1945 4081 65
2293 4958 43
122 2329 35
2258 4452 93
5170 158 86
5170 5296 64
689 4118 26
3324 2018 82
2348 1119 70
2024 931 97
1951 307 59
796 1645 52
2939 2631 34
394 2721 49
5415 3308 48
5001 3015 52
2109 2306 81
1704 5023 31
211 355 11
5108 3807 87
773 4664 76
4589 4817 77
1233 949 91
1133 3777 81
5046 245 52
3024 188 36
5399 1361 30
3962 3992 78
3062 4334 48
2777 5464 93
5195 1576 99
5484 4467 13
2029 2151 24
4521 5157 42
1404 627 85
1459 715 94
1642 1930 49
4236 5154 34
4755 5032 70
2822 628 24
1135 863 69
3847 5545 59
4747 3101 77
4427 2487 74
2305 451 88
3601 5477 40
941 333 87
2452 3227 98
2029 3884 37
3647 5073 46
1609 4779 90
4571 434 43
4370 3861 57
3554 1648 17
4203 2541 66
3010 5106 12
362 5242 43
4426 3066 29
2417 4855 16
1739 3286 82
767 4311 81
4766 1751 76
484 2311 71
4167 5283 63
1641 4702 72
1738 2650 28
2798 3803 96
2275 1252 28
2671 2738 11
1960 3635 61
729 1187 96
3406 588 32
2486 3027 93
193 4608 31
5240 5238 20
3784 3789 59
2021 651 80
3950 589 98
470 3869 10
4817 3078 66
3074 433 17
1621 3003 37
2767 3948 15
2103 3628 57
5056 700 84
5098 2180 24
4003 4739 36
5324 3981 76
569 5172 43
3727 142 58
2435 3478 40
1336 4707 47
5011 1273 23
3160 649 44
256 988 36
3728 674 83
1678 3503 20
1127 2759 69
1424 2578 99
757 89 99
4638 4993 20
1394 1263 41
5130 2371 15
2756 4648 60
4404 4582 34
1859 5248 70
2061 1998 26
4581 124 69
4047 1909 77
2748 788 55
3019 4436 39
2063 2678 63
3702 579 59
1383 2122 33
3903 5351 28
2382 803 85
179 4206 59
2506 4730 76
4995 2176 88
3324 5387 13
4725 4861 93
1227 478 57
3012 5470 73
1251 2393 72
3456 3310 89
3632 884 83
3003 4593 40
4338 692 39
1984 4968 50
3501 4723 28
2586 1956 48
3743 2131 39
4905 4621 69
1899 76 97
119 327 32
5462 2036 77
157 1837 74
1446 1256 41
1470 904 48
2964 45 75
2090 5062 25
4302 3049 16
4610 1491 50
1612 1101 63
1923 4684 34
3708 787 90
3722 4115 41
3439 3450 10
3100 4452 76
1066 223 29
2212 5472 92
1987 2635 50
2584 2387 72
2296 2069 55
382 131 76
5192 4467 58
3725 3078 85
4628 2628 90
913 163 93
5303 1466 10
332 1708 97
3268 601 32
967 4020 64
4715 19 32
5064 736 46
97 1958 60
1747 322 17
2849 4164 100
152 825 55
4417 4858 31
3744 1418 12
1791 4302 87
3583 3408 62
5256 3125 27
3532 4639 71
3807 1992 56
2727 3852 56
213 2306 50
2698 2477 94
1495 5332 76
2988 584 92
186 2895 88
1952 1645 28
3113 4954 70
2679 1257 37
3446 973 94
2427 1849 83
2740 3921 36
1706 5503 28
4496 3280 65
3990 2428 97
1267 3965 59
168 466 24
3836 2598 79
4173 2304 77
5261 179 31
242 4974 24
2261 4955 77
3487 3488 55
5468 455 39
365 1765 29
323 3963 91
5352 3994 31
3892 572 73
4315 2274 90
1899 458 37
3978 5519 87
1613 4899 47
1209 286 91
1211 553 67
3200 3840 26
4774 785 83
1252 3935 95
253 5149 79
5048 1191 89
3244 1240 65
3067 217 75
3587 5560 19
583 2034 11
2310 3987 40
2312 3222 77
5101 5345 74
3024 662 39
983 2778 66
114 2905 91
2967 508 43
2572 1916 75
3081 5045 20
4594 4013 72
2268 3583 65
3895 445 64
522 3170 71
2996 4212 68
2660 738 41
2812 1821 81
64 351 21
4273 3953 98
601 4912 55
3952 505 80
4303 1749 70
1707 5499 95
4232 225 41
5137 2597 39
1711 3715 66
486 1334 32
1857 5445 72
1764 290 60
4229 3168 32
2756 638 40
588 2758 33
723 2936 15
4371 1654 24
3724 4076 72
1365 4324 20
5463 5197 82
4059 169 14
4844 4714 38
5100 4004 23
1879 5461 92
4849 5524 74
2779 720 50
1071 3867 80
1715 955 89
1620 828 98
1856 4657 14
4335 1815 49
1692 1918 77
5090 3297 42
1935 5141 97
256 2133 60
3555 1392 16
833 1784 19
2725 2571 72
4253 4018 72
5283 4247 20
3236 4455 51
2815 5466 38
3227 3266 76
2744 2813 94
11 1394 66
5200 4859 30
1315 670 75
375 4244 51
5493 4375 55
3479 1453 31
4828 1319 19
2939 3958 54
70 2207 49
3675 2918 49
2559 3333 77
2032 3783 70
3493 1750 20
3100 47 34
2195 2730 56
3168 2374 74
210 2232 42
548 3449 43
161 2200 68
4394 94 22
4303 1766 77
1109 4810 79
219 3503 62
4910 1697 31
3091 1414 54
2689 5396 81
1985 3047 87
2221 2161 98
1408 5034 76
3512 5011 16
5375 575 65
2990 1623 85
3832 933 10
281 1650 13
1453 105 39
354 4146 25
3585 5285 59
2113 1912 75
2116 2287 27
1229 3510 13
4262 172 42
444 4219 66
1921 3146 58
937 5338 95
4092 911 94
1288 4449 40
3510 4642 96
4414 4071 25
4472 4782 78
2748 3643 20
1601 3210 85
4337 4332 99
1323 4373 86
4501 272 78
3487 68 30
2737 3424 47
1429 5423 20
1824 1593 42
4814 1432 75
4270 694 100
2120 3841 88
1019 766 51
4639 4969 23
3518 2025 76
1527 4772 36
5431 4837 33
623 4431 43
4233 1879 94
974 2786 83
3187 542 67
41 226 48
5304 1765 26
3308 205 96
638 4184 30
1607 2856 40
4385 1009 35
2849 4063 78
5572 2220 70
5219 4039 58
473 302 84
2246 3276 95
2636 2219 11
4380 3008 10
2032 3958 31
1258 4546 70
5432 1572 46
1374 5586 49
635 4508 17
4224 2846 57
4466 679 60
5218 3397 33
262 893 65
1744 2801 62
4029 3025 50
4281 5419 43
486 5044 36
1314 2577 62
2835 2581 95
3521 3053 42
3173 2230 53
2729 5516 92
1725 3848 10
4189 2039 95
2828 1019 44
5422 2310 66
2419 4456 29
3466 1433 99
1496 3222 85
2612 4615 42
876 4127 27
1695 2519 65
3561 2814 48
5111 882 20
1004 2246 41
1749 3509 49
675 4361 77
1316 5443 66
2316 370 14
536 3726 57
2142 3604 87
2690 319 23
1434 3418 81
4885 2796 84
4723 609 60
5558 2906 100
745 4764 82
1950 3823 75
4584 738 22
4257 2110 74
1943 1669 96
640 3857 26
5555 147 65
1111 3973 19
4349 5062 95
655 4614 80
5493 819 71
10 1881 10
2932 2780 30
4046 2654 61
4956 4088 83
5420 1610 96
2785 1716 77
2852 4761 98
4762 2073 45
982 370 39
399 5518 87
2507 1056 28
1454 4400 34
1601 2661 90
5163 257 47
1507 1866 97
3717 3254 15
2413 5395 34
839 2347 95
1136 777 15
4425 4850 98
4393 5298 51
354 2843 92
3222 4692 39
3930 3043 99
3090 96 60
3478 847 90
3145 5568 78
4762 3317 11
1043 1608 45
5182 868 52
4344 3332 54
5147 290 34
4902 3287 68
3458 2486 10
2572 5320 10
3397 481 73
882 4462 20
4849 1505 88
3160 4683 10
476 3651 73
3211 1319 23
4486 3249 37
4009 495 67
4899 2447 33
3884 755 70
1584 2450 22
1394 4564 57
2340 2463 78
1247 4805 43
2124 2238 57
2826 4417 100
2044 1656 68
1133 895 44
3861 2199 84
2558 3507 31
2127 708 90
3383 1037 49
4389 4333 67
21 3013 33
5082 1142 31
3413 4671 13
3380 916 55
587 808 13
2201 1768 85
1651 1344 15
4453 924 84
5546 3072 72
5438 155 73
5479 403 95
5373 2862 91
3797 3725 29
787 2334 58
2598 1370 31
5305 4385 71
3301 4386 36
2905 2777 61
44 3610 44
1327 3159 44
2736 212 57
152 5478 57
1828 4624 18
9 1816 63
1528 3020 58
326 4991 66
5198 171 28
459 2056 35
4015 648 30
2140 236 64
417 2888 57
900 286 88
3976 4614 48
1633 4157 38
562 283 46
3659 505 32
2562 3887 63
1993 816 91
1353 5535 51
2478 4546 41
3698 3309 68
1275 847 99
1263 4061 70
29 570 82
5503 936 67
2722 3982 60
1823 3093 65
5002 5182 62
4665 1415 91
2776 484 56
2964 749 25
4995 1857 66
4115 4961 85
4810 2503 37
3617 4264 52
5031 1002 39
674 3444 10
4391 5314 78
4580 4443 81
5222 1757 76
3959 3509 10
1176 619 11
213 3082 27
4045 5207 36
1422 4877 35
2176 3671 90
3322 4877 76
4172 165 25
1491 2495 29
2678 614 97
314 1248 36
3699 4029 51
568 3201 37
74 5251 38
5505 3031 80
3111 811 89
3394 973 97
1671 2424 51
5296 1659 48
2040 2168 47
1138 5349 21
3184 4978 97
5253 4138 33
1365 3575 31
1630 5125 61
1789 5378 88
1804 3902 77
396 4197 77
166 3978 49
4559 4996 81
1751 1983 39
1155 859 13
5276 1579 69
4939 18 31
2225 4782 55
1026 4256 77
4708 1765 35
2421 5130 28
2354 5131 78
732 831 91
180 5420 99
2810 1207 22
4395 3534 73
339 4350 18
3319 1397 95
238 3558 94
4959 564 36
1612 2574 57
2596 32 37
520 2490 42
2701 2614 70
5395 2630 38
3823 4640 24
3928 4113 22
3487 3567 18
1896 5574 58
4242 4838 79
4277 26 37
4147 2857 66
1656 4369 57
345 4170 22
5441 193 77
2829 1887 71
5157 3690 39
1315 5223 57
2770 603 82
3114 4714 85
4740 2218 47
1062 3138 36
2682 606 44
3971 4045 29
5264 2277 32
5341 1523 80
1339 2296 69
2729 1920 94
2823 4979 35
2996 3990 97
3723 3757 67
4491 211 46
4486 380 39
2657 2114 67
881 210 75
5310 659 76
4022 4573 79
991 2951 56
4947 3723 79
230 1007 65
398 4920 90
274 857 61
2173 3978 74
4549 1687 64
4879 1068 29
5258 414 48
773 3912 99
5318 670 15
3912 4317 88
3383 5330 72
1622 795 97
2377 3045 38
2651 476 63
2890 361 86
1988 3114 58
1864 3351 82
2708 3475 33
4415 5290 72
2736 3243 94
2330 4042 50
623 587 81
1023 1057 37
411 142 77
1793 3928 41
3617 2910 17
3674 87 14
3392 1438 53
1173 2221 59
2713 4459 75
2848 1554 68
4531 5048 86
4679 1603 59
508 1969 18
5384 2553 67
1645 1187 47
3232 1536 48
4114 128 47
388 3645 24
1519 2931 74
5458 4294 32
4482 5340 96
1600 2972 34
3283 1189 67
939 1143 40
5167 2630 55
3403 3276 77
4703 1869 54
765 913 25
1474 456 48
4722 403 36
1860 4916 52
4330 4233 20
2769 4529 75
2978 3653 83
3704 2173 39
4705 1721 65
955 4285 51
1412 931 15
2173 4473 86
1682 3066 90
1147 591 74
576 1235 79
1706 414 61
89 5570 38
1679 3472 58
2786 3799 24
599 4819 31
584 3204 15
2121 3125 99
3233 3661 20
2535 1167 51
3801 1628 73
4234 516 51
4441 3934 62
2013 5435 86
700 3907 54
5089 5409 86
3698 1799 48
3889 4218 30
2726 5198 13
4331 3931 27
3521 1898 24
4821 3150 68
1465 794 17
383 3253 64
2351 1420 74
290 831 56
960 3053 64
2190 5129 54
339 1931 75
4772 5046 50
3202 2339 75
228 1209 87
4382 2491 22
5436 766 74
4128 2332 64
713 2321 19
1316 4136 14
1484 2023 41
2299 278 38
2025 4144 11
3806 3118 26
4282 2834 83
3164 2389 16
1917 1675 75
1885 301 30
3319 1256 39
3356 4925 100
1780 215 18
518 2378 82
612 3034 56
2402 784 41
181 4639 78
3097 3028 68
1997 2061 34
2091 4408 95
2593 899 78
4593 1944 81
5249 1103 75
5317 4084 13
1191 4306 33
4644 766 48
5185 2118 30
760 1914 11
3859 2948 38
2296 1992 23
5057 4455 65
1523 4148 66
3536 3238 57
2340 444 57
2228 513 18
5020 2764 21
2721 2044 36
1572 1070 87
145 3091 63
5156 3807 86
1986 2224 87
3686 933 79
1675 828 29
4225 3247 76
5428 4130 29
1832 1533 35
5388 872 41
5357 3755 82
667 501 22
56 3726 10
995 616 91
3673 402 73
1656 943 64
1678 4041 94
4796 3308 49
3410 1901 62
1500 783 64
3035 2676 73
2155 407 74
4292 1788 79
1696 5588 51
3927 4463 90
2720 3983 64
3536 2667 65
2933 3995 67
3947 2101 94
3226 5125 68
5165 2887 55
4201 782 22
2659 1292 39
1158 3036 40
3251 1723 31
4532 1364 93
4815 2154 82
2072 2482 89
3182 4780 80
4190 1670 77
3085 5249 20
2213 2462 79
4718 3562 35
508 2482 18
5001 1486 100
3878 114 52
2034 2922 96
5156 4315 11
4603 882 30
5086 4773 24
4551 476 100
1189 3680 95
5432 2980 86
2299 956 49
3402 2795 91
2515 2409 34
2298 3055 66
1468 5431 67
1192 288 13
3859 3310 36
307 5276 52
3815 2232 82
3782 226 14
4570 3222 50
3861 407 80
339 4236 28
2567 587 12
3100 3479 91
1532 4751 34
5409 244 85
3235 3030 23
5548 5251 79
2090 3107 68
2526 5577 66
4270 2932 35
1206 36 54
1829 1470 100
1033 1340 85
729 2559 63
2653 625 86
2271 5418 13
409 2796 19
5285 2308 64
3412 4464 64
1664 2857 88
1272 489 67
5571 1377 49
38 2654 13
2016 2018 62
851 1475 36
1337 3216 61
4605 4647 90
1018 1004 17
3619 4283 98
1400 2547 83
861 5249 42
3450 4250 16
1303 4357 57
4780 2581 89
3601 527 61
2049 2961 69
10 2510 86
5090 1063 48
4089 3869 15
2722 4501 80
3364 4768 25
5324 1365 22
2677 5519 86
3576 932 92
4328 5323 45
2604 4098 19
5348 4164 46
2443 2638 43
3621 4280 90
3867 3505 43
1666 1334 87
2925 4653 77
1840 1520 73
344 707 87
5427 1132 66
2156 3697 56
1236 4276 96
809 4061 33
3005 1634 94
5249 5119 73
4381 4170 22
5502 534 83
80 4313 52
2941 3099 36
2381 640 32
485 1072 25
445 3506 65
5417 2274 11
4084 449 30
545 2722 11
4242 3245 45
465 3072 83
4245 492 48
5237 4566 58
2171 4609 61
5134 4041 14
1362 4667 50
3508 2965 95
3066 251 35
4310 424 78
1910 5078 48
3921 1254 65
2656 1800 63
2324 798 30
2083 1890 10
4678 4486 69
703 2106 85
1302 4118 57
2074 2243 86
4662 5441 29
3210 4968 98
2880 2286 96
4779 2312 12
1482 4371 20
4874 4104 18
5157 1851 10
1888 947 41
252 1350 98
1376 3772 19
635 366 38
4854 4181 67
5512 3786 35
3334 3430 76
3431 1270 67
5583 3444 10
248 4519 32
5478 4119 83
3503 729 49
5424 477 91
4221 2925 11
1464 921 84
1592 591 86
1679 3429 73
3724 5438 44
74 4262 93
528 5142 14
4630 1882 10
3316 4187 70
3724 956 25
2899 1775 96
1137 4258 81
3979 325 87
3147 5528 11
1675 5053 46
2743 881 92
609 2320 91
3464 5174 68
52 3827 17
3615 3174 70
997 4358 86
3924 2518 76
2292 835 70
3272 2865 24
4047 4644 72
3785 812 77
5338 3680 86
3656 5169 46
5386 3327 18
1423 936 83
3623 683 11
3121 4625 93
1813 3159 37
1645 1037 29
2681 3218 49
11 3672 82
663 1345 44
4000 5343 25
5143 4542 38
3041 1058 75
393 3804 73
3960 4438 95
1513 5248 81
4497 2542 68
4746 3471 65
3477 5496 23
5164 1442 33
501 1194 32
3666 4386 95
2886 1275 47
3782 463 20
1680 3709 25
1510 4402 68
3798 3273 49
956 1061 55
645 3385 98
3418 217 89
4423 1824 27
430 2696 97
2227 649 71
4608 147 51
4175 1836 54
3212 2105 88
5088 4895 44
3216 1856 62
289 450 57
2179 4009 13
5585 1899 39
3682 354 98
3209 497 97
2320 3337 29
3675 2558 59
5543 1066 25
4247 3480 46
542 4264 91
113 2046 17
4070 486 81
4963 587 93
3952 971 100
1792 3018 100
1240 2226 92
2699 3787 83
3484 2634 72
2875 1837 37
3608 4675 41
5374 4257 29
4740 2596 88
711 3237 70
542 952 89
2141 3755 59
1013 5439 27
2537 3513 58
4158 1853 62
3504 3029 12
3197 1759 91
3766 718 76
4303 578 63
345 2515 35
3383 990 24
2238 3047 35
1546 2233 64
1277 3897 23
1267 4312 23
3586 1008 21
385 4002 15
401 4083 99
2398 4160 48
1508 242 97
512 3880 16
3736 4040 27
1577 186 50
5507 1986 71
1102 1528 21
3133 2842 67
2934 5033 47
4411 2682 84
1851 189 50
2823 70 43
1199 713 28
4109 3608 91
3560 4548 17
4250 3845 17
683 3785 83
4896 2520 44
3381 1138 83
3943 5059 69
1133 1270 94
1431 1252 21
222 2778 71
610 1660 41
2974 1067 80
2346 4932 29
3315 534 31
1840 3853 48
869 4487 87
4804 5114 20
3549 5409 88
5150 3497 91
2917 3564 29
597 434 21
3138 5084 27
2555 1295 19
3494 3586 68
1242 4278 65
5302 1081 97
2768 706 11
3277 4604 65
1962 1545 95
